Id,Label,0,1,2,3,4,5,6,7,modularity_class,degree
25904,25904,25904,HIV,0,inactive,HIV_25904,25896,,,22,20
25905,25905,25905,HIV,0,inactive,HIV_25905,25918,,,4,19
25906,25906,25906,HIV,0,inactive,HIV_25906,25906,,,22,20
25907,25907,25907,HIV,0,inactive,HIV_25907,32885,,,22,15
25908,25908,25908,HIV,0,inactive,HIV_25908,32248,,,5,18
25909,25909,25909,HIV,0,inactive,HIV_25909,25894,,,22,15
25910,25910,25910,HIV,0,inactive,HIV_25910,25895,,,22,15
25911,25911,25911,HIV,0,inactive,HIV_25911,25896,,,22,16
25912,25912,25912,HIV,0,inactive,HIV_25912,38714,,,22,14
25913,25913,25913,HIV,0,inactive,HIV_25913,41064,,,6,13
25914,25914,25914,HIV,0,inactive,HIV_25914,32235,,,2,12
25915,25915,25915,HIV,0,inactive,HIV_25915,3059,,,22,12
25916,25916,25916,HIV,0,inactive,HIV_25916,22731,,,5,12
25917,25917,25917,HIV,0,inactive,HIV_25917,12666,,,5,13
25918,25918,25918,HIV,0,inactive,HIV_25918,25918,,,4,13
25919,25919,25919,HIV,0,inactive,HIV_25919,21854,,,4,13
25920,25920,25920,HIV,0,inactive,HIV_25920,7523,,,12,10
25921,25921,25921,HIV,0,inactive,HIV_25921,5975,,,4,18
25922,25922,25922,HIV,0,inactive,HIV_25922,9478,,,4,19
25923,25923,25923,HIV,0,inactive,HIV_25923,5484,,,22,10
25924,25924,25924,HIV,0,inactive,HIV_25924,5484,,,22,11
25925,25925,25925,HIV,0,inactive,HIV_25925,20131,,,23,10
25926,25926,25926,HIV,1,active,HIV_25926,8205,,,13,10
25927,25927,25927,HIV,0,inactive,HIV_25927,35976,,,22,13
25928,25928,25928,HIV,0,inactive,HIV_25928,23608,,,2,11
25929,25929,25929,HIV,0,inactive,HIV_25929,12479,,,13,14
25930,25930,25930,HIV,0,inactive,HIV_25930,5591,,,12,10
25931,25931,25931,HIV,0,inactive,HIV_25931,13629,,,9,12
25932,25932,25932,HIV,0,inactive,HIV_25932,15962,,,9,16
25933,25933,25933,HIV,0,inactive,HIV_25933,11316,,,21,10
25934,25934,25934,HIV,0,inactive,HIV_25934,17696,,,6,14
25935,25935,25935,HIV,0,inactive,HIV_25935,37974,,,2,17
25936,25936,25936,HIV,0,inactive,HIV_25936,25895,,,22,12
25937,25937,25937,HIV,0,inactive,HIV_25937,3016,,,5,15
25938,25938,25938,HIV,0,inactive,HIV_25938,27955,,,21,14
25939,25939,25939,HIV,0,inactive,HIV_25939,28456,,,18,12
25940,25940,25940,HIV,0,inactive,HIV_25940,10954,,,22,12
25941,25941,25941,HIV,0,inactive,HIV_25941,23074,,,1,11
25942,25942,25942,HIV,0,inactive,HIV_25942,12374,,,22,14
25943,25943,25943,HIV,0,inactive,HIV_25943,26161,,,10,10
25944,25944,25944,HIV,0,inactive,HIV_25944,29782,,,13,16
25945,25945,25945,HIV,0,inactive,HIV_25945,4890,,,12,17
25946,25946,25946,HIV,0,inactive,HIV_25946,12427,,,1,15
25947,25947,25947,HIV,0,inactive,HIV_25947,22436,,,22,11
25948,25948,25948,HIV,0,inactive,HIV_25948,10117,,,1,11
25949,25949,25949,HIV,0,inactive,HIV_25949,21709,,,24,14
25950,25950,25950,HIV,0,inactive,HIV_25950,14823,,,21,17
25951,25951,25951,HIV,0,inactive,HIV_25951,29563,,,13,11
25952,25952,25952,HIV,0,inactive,HIV_25952,25532,,,17,20
25953,25953,25953,HIV,0,inactive,HIV_25953,18485,,,21,15
25954,25954,25954,HIV,0,inactive,HIV_25954,18485,,,21,18
25955,25955,25955,HIV,0,inactive,HIV_25955,36343,,,1,13
25956,25956,25956,HIV,0,inactive,HIV_25956,31362,,,4,10
25957,25957,25957,HIV,0,inactive,HIV_25957,19163,,,22,14
25958,25958,25958,HIV,0,inactive,HIV_25958,26798,,,8,14
25959,25959,25959,HIV,0,inactive,HIV_25959,41074,,,5,13
25960,25960,25960,HIV,0,inactive,HIV_25960,36495,,,4,12
25961,25961,25961,HIV,0,inactive,HIV_25961,24871,,,19,20
25962,25962,25962,HIV,0,inactive,HIV_25962,36495,,,4,11
25963,25963,25963,HIV,0,inactive,HIV_25963,15525,,,19,17
25964,25964,25964,HIV,0,inactive,HIV_25964,12950,,,6,15
25965,25965,25965,HIV,0,inactive,HIV_25965,3560,,,5,13
25966,25966,25966,HIV,0,inactive,HIV_25966,2504,,,2,10
25967,25967,25967,HIV,0,inactive,HIV_25967,36316,,,7,19
25968,25968,25968,HIV,0,inactive,HIV_25968,26774,,,4,13
25969,25969,25969,HIV,0,inactive,HIV_25969,34359,,,6,19
25970,25970,25970,HIV,0,inactive,HIV_25970,6978,,,6,12
25971,25971,25971,HIV,0,inactive,HIV_25971,18442,,,15,14
25972,25972,25972,HIV,0,inactive,HIV_25972,28196,,,15,12
25973,25973,25973,HIV,0,inactive,HIV_25973,5370,,,0,14
25974,25974,25974,HIV,0,inactive,HIV_25974,33562,,,13,12
25975,25975,25975,HIV,0,inactive,HIV_25975,38009,,,14,15
25976,25976,25976,HIV,0,inactive,HIV_25976,38595,,,14,14
25977,25977,25977,HIV,0,inactive,HIV_25977,24498,,,21,10
25978,25978,25978,HIV,0,inactive,HIV_25978,18975,,,6,11
25979,25979,25979,HIV,0,inactive,HIV_25979,2460,,,1,12
25980,25980,25980,HIV,0,inactive,HIV_25980,28529,,,9,15
25981,25981,25981,HIV,0,inactive,HIV_25981,13616,,,9,11
25982,25982,25982,HIV,0,inactive,HIV_25982,33261,,,0,13
25983,25983,25983,HIV,0,inactive,HIV_25983,32369,,,4,11
25984,25984,25984,HIV,0,inactive,HIV_25984,1262,,,9,12
25985,25985,25985,HIV,0,inactive,HIV_25985,6426,,,4,10
25986,25986,25986,HIV,0,inactive,HIV_25986,11459,,,9,12
25987,25987,25987,HIV,0,inactive,HIV_25987,34128,,,3,10
25988,25988,25988,HIV,0,inactive,HIV_25988,26158,,,5,16
25989,25989,25989,HIV,0,inactive,HIV_25989,37800,,,5,12
25990,25990,25990,HIV,0,inactive,HIV_25990,27530,,,22,11
25991,25991,25991,HIV,0,inactive,HIV_25991,13875,,,2,14
25992,25992,25992,HIV,0,inactive,HIV_25992,9859,,,12,13
25993,25993,25993,HIV,0,inactive,HIV_25993,16441,,,11,12
25994,25994,25994,HIV,0,inactive,HIV_25994,21025,,,11,10
25995,25995,25995,HIV,1,active,HIV_25995,10386,,,3,12
25996,25996,25996,HIV,0,inactive,HIV_25996,7547,,,14,20
25997,25997,25997,HIV,0,inactive,HIV_25997,15648,,,14,12
25998,25998,25998,HIV,0,inactive,HIV_25998,12034,,,14,17
25999,25999,25999,HIV,1,active,HIV_25999,21641,,,16,15
26000,26000,26000,HIV,1,active,HIV_26000,21641,,,16,15
26001,26001,26001,HIV,0,inactive,HIV_26001,26332,,,16,15
26002,26002,26002,HIV,0,inactive,HIV_26002,25801,,,10,11
26003,26003,26003,HIV,0,inactive,HIV_26003,23483,,,1,10
26004,26004,26004,HIV,0,inactive,HIV_26004,34126,,,20,14
26005,26005,26005,HIV,0,inactive,HIV_26005,2187,,,10,11
26006,26006,26006,HIV,0,inactive,HIV_26006,38432,,,1,11
26007,26007,26007,HIV,0,inactive,HIV_26007,19116,,,12,11
26008,26008,26008,HIV,0,inactive,HIV_26008,7155,,,8,11
26009,26009,26009,HIV,1,active,HIV_26009,9529,,,9,11
26010,26010,26010,HIV,0,inactive,HIV_26010,21206,,,21,12
26011,26011,26011,HIV,0,inactive,HIV_26011,27464,,,1,10
26012,26012,26012,HIV,0,inactive,HIV_26012,15807,,,23,13
26013,26013,26013,HIV,0,inactive,HIV_26013,27303,,,23,10
26014,26014,26014,HIV,0,inactive,HIV_26014,36495,,,4,10
26015,26015,26015,HIV,0,inactive,HIV_26015,6259,,,23,11
26016,26016,26016,HIV,0,inactive,HIV_26016,20253,,,2,10
26017,26017,26017,HIV,1,active,HIV_26017,25411,,,13,12
26018,26018,26018,HIV,0,inactive,HIV_26018,33677,,,21,11
26019,26019,26019,HIV,0,inactive,HIV_26019,21639,,,13,13
26020,26020,26020,HIV,0,inactive,HIV_26020,24604,,,9,11
26021,26021,26021,HIV,0,inactive,HIV_26021,21639,,,13,10
26022,26022,26022,HIV,0,inactive,HIV_26022,26978,,,1,10
26023,26023,26023,HIV,0,inactive,HIV_26023,26978,,,1,11
26024,26024,26024,HIV,0,inactive,HIV_26024,23544,,,6,15
26025,26025,26025,HIV,0,inactive,HIV_26025,18203,,,8,15
26026,26026,26026,HIV,0,inactive,HIV_26026,15640,,,17,11
26027,26027,26027,HIV,0,inactive,HIV_26027,6879,,,12,11
26028,26028,26028,HIV,0,inactive,HIV_26028,3352,,,13,12
26029,26029,26029,HIV,0,inactive,HIV_26029,13567,,,6,12
26030,26030,26030,HIV,0,inactive,HIV_26030,19519,,,17,14
26031,26031,26031,HIV,0,inactive,HIV_26031,30057,,,1,10
26032,26032,26032,HIV,0,inactive,HIV_26032,38430,,,6,10
26033,26033,26033,HIV,0,inactive,HIV_26033,38430,,,6,11
26034,26034,26034,HIV,0,inactive,HIV_26034,12270,,,1,10
26035,26035,26035,HIV,0,inactive,HIV_26035,36360,,,1,10
26036,26036,26036,HIV,0,inactive,HIV_26036,380,,,22,14
26037,26037,26037,HIV,0,inactive,HIV_26037,36127,,,1,10
26038,26038,26038,HIV,0,inactive,HIV_26038,26038,,,5,11
26039,26039,26039,HIV,0,inactive,HIV_26039,9954,,,4,17
26040,26040,26040,HIV,0,inactive,HIV_26040,5785,,,6,11
26041,26041,26041,HIV,1,active,HIV_26041,23764,,,13,10
26042,26042,26042,HIV,0,inactive,HIV_26042,33150,,,6,12
26043,26043,26043,HIV,0,inactive,HIV_26043,5129,,,4,12
26044,26044,26044,HIV,0,inactive,HIV_26044,39839,,,4,11
26045,26045,26045,HIV,0,inactive,HIV_26045,12270,,,6,16
26046,26046,26046,HIV,0,inactive,HIV_26046,4441,,,10,17
26047,26047,26047,HIV,0,inactive,HIV_26047,27955,,,21,10
26048,26048,26048,HIV,0,inactive,HIV_26048,18883,,,22,12
26049,26049,26049,HIV,0,inactive,HIV_26049,14021,,,15,17
26050,26050,26050,HIV,0,inactive,HIV_26050,6159,,,21,13
26051,26051,26051,HIV,0,inactive,HIV_26051,28565,,,15,11
26052,26052,26052,HIV,0,inactive,HIV_26052,5710,,,21,10
26053,26053,26053,HIV,0,inactive,HIV_26053,5043,,,7,13
26054,26054,26054,HIV,0,inactive,HIV_26054,32340,,,16,15
26055,26055,26055,HIV,0,inactive,HIV_26055,13950,,,12,11
26056,26056,26056,HIV,0,inactive,HIV_26056,8486,,,22,10
26057,26057,26057,HIV,0,inactive,HIV_26057,5127,,,4,10
26058,26058,26058,HIV,0,inactive,HIV_26058,13403,,,8,14
26059,26059,26059,HIV,0,inactive,HIV_26059,20111,,,21,16
26060,26060,26060,HIV,0,inactive,HIV_26060,3595,,,8,16
26061,26061,26061,HIV,0,inactive,HIV_26061,11481,,,15,16
26062,26062,26062,HIV,0,inactive,HIV_26062,32059,,,23,11
26063,26063,26063,HIV,0,inactive,HIV_26063,11280,,,15,12
26064,26064,26064,HIV,0,inactive,HIV_26064,12270,,,6,11
26065,26065,26065,HIV,0,inactive,HIV_26065,4873,,,22,12
26066,26066,26066,HIV,0,inactive,HIV_26066,1890,,,9,16
26067,26067,26067,HIV,0,inactive,HIV_26067,22629,,,2,17
26068,26068,26068,HIV,0,inactive,HIV_26068,22010,,,6,16
26069,26069,26069,HIV,0,inactive,HIV_26069,9199,,,23,18
26070,26070,26070,HIV,0,inactive,HIV_26070,17366,,,6,18
26071,26071,26071,HIV,0,inactive,HIV_26071,13266,,,5,12
26072,26072,26072,HIV,0,inactive,HIV_26072,31688,,,8,14
26073,26073,26073,HIV,0,inactive,HIV_26073,31868,,,20,16
26074,26074,26074,HIV,0,inactive,HIV_26074,33739,,,18,12
26075,26075,26075,HIV,0,inactive,HIV_26075,6242,,,13,16
26076,26076,26076,HIV,0,inactive,HIV_26076,29356,,,1,11
26077,26077,26077,HIV,0,inactive,HIV_26077,10272,,,12,12
26078,26078,26078,HIV,0,inactive,HIV_26078,34975,,,13,14
26079,26079,26079,HIV,0,inactive,HIV_26079,20614,,,22,12
26080,26080,26080,HIV,0,inactive,HIV_26080,2464,,,9,12
26081,26081,26081,HIV,0,inactive,HIV_26081,21854,,,4,15
26082,26082,26082,HIV,0,inactive,HIV_26082,26084,,,4,19
26083,26083,26083,HIV,0,inactive,HIV_26083,26083,,,12,13
26084,26084,26084,HIV,0,inactive,HIV_26084,26084,,,4,20
26085,26085,26085,HIV,0,inactive,HIV_26085,19970,,,6,16
26086,26086,26086,HIV,0,inactive,HIV_26086,36254,,,15,14
26087,26087,26087,HIV,0,inactive,HIV_26087,26087,,,12,17
26088,26088,26088,HIV,0,inactive,HIV_26088,6285,,,1,15
26089,26089,26089,HIV,0,inactive,HIV_26089,37808,,,5,16
26090,26090,26090,HIV,0,inactive,HIV_26090,5667,,,6,11
26091,26091,26091,HIV,0,inactive,HIV_26091,21628,,,15,12
26092,26092,26092,HIV,0,inactive,HIV_26092,6285,,,1,18
26093,26093,26093,HIV,0,inactive,HIV_26093,9931,,,9,11
26094,26094,26094,HIV,0,inactive,HIV_26094,6678,,,18,20
26095,26095,26095,HIV,0,inactive,HIV_26095,26095,,,5,18
26096,26096,26096,HIV,0,inactive,HIV_26096,8659,,,5,11
26097,26097,26097,HIV,0,inactive,HIV_26097,6678,,,18,24
26098,26098,26098,HIV,0,inactive,HIV_26098,1542,,,4,11
26099,26099,26099,HIV,0,inactive,HIV_26099,1542,,,4,12
26100,26100,26100,HIV,0,inactive,HIV_26100,9716,,,4,17
26101,26101,26101,HIV,0,inactive,HIV_26101,9961,,,4,20
26102,26102,26102,HIV,0,inactive,HIV_26102,22705,,,20,11
26103,26103,26103,HIV,1,active,HIV_26103,22629,,,10,18
26104,26104,26104,HIV,0,inactive,HIV_26104,23277,,,2,15
26105,26105,26105,HIV,0,inactive,HIV_26105,26364,,,23,11
26106,26106,26106,HIV,0,inactive,HIV_26106,13560,,,23,10
26107,26107,26107,HIV,0,inactive,HIV_26107,26107,,,6,13
26108,26108,26108,HIV,0,inactive,HIV_26108,12668,,,6,10
26109,26109,26109,HIV,0,inactive,HIV_26109,23410,,,8,17
26110,26110,26110,HIV,0,inactive,HIV_26110,39621,,,15,12
26111,26111,26111,HIV,1,active,HIV_26111,21628,,,15,11
26112,26112,26112,HIV,1,active,HIV_26112,6813,,,10,17
26113,26113,26113,HIV,0,inactive,HIV_26113,33114,,,20,12
26114,26114,26114,HIV,0,inactive,HIV_26114,40906,,,20,10
26115,26115,26115,HIV,0,inactive,HIV_26115,29642,,,5,11
26116,26116,26116,HIV,0,inactive,HIV_26116,22921,,,12,13
26117,26117,26117,HIV,0,inactive,HIV_26117,18115,,,24,10
26118,26118,26118,HIV,0,inactive,HIV_26118,10030,,,24,11
26119,26119,26119,HIV,1,active,HIV_26119,40121,,,15,11
26120,26120,26120,HIV,0,inactive,HIV_26120,24582,,,13,13
26121,26121,26121,HIV,0,inactive,HIV_26121,4870,,,18,11
26122,26122,26122,HIV,0,inactive,HIV_26122,7065,,,9,10
26123,26123,26123,HIV,0,inactive,HIV_26123,21025,,,5,12
26124,26124,26124,HIV,0,inactive,HIV_26124,28448,,,9,12
26125,26125,26125,HIV,0,inactive,HIV_26125,19818,,,2,13
26126,26126,26126,HIV,0,inactive,HIV_26126,29581,,,11,15
26127,26127,26127,HIV,0,inactive,HIV_26127,25539,,,8,13
26128,26128,26128,HIV,0,inactive,HIV_26128,7230,,,5,14
26129,26129,26129,HIV,0,inactive,HIV_26129,30155,,,5,14
26130,26130,26130,HIV,0,inactive,HIV_26130,37895,,,5,14
26131,26131,26131,HIV,0,inactive,HIV_26131,10052,,,9,16
26132,26132,26132,HIV,0,inactive,HIV_26132,5677,,,5,11
26133,26133,26133,HIV,0,inactive,HIV_26133,5677,,,5,11
26134,26134,26134,HIV,0,inactive,HIV_26134,30840,,,22,12
26135,26135,26135,HIV,0,inactive,HIV_26135,26135,,,5,13
26136,26136,26136,HIV,0,inactive,HIV_26136,19818,,,2,12
26137,26137,26137,HIV,0,inactive,HIV_26137,36480,,,8,18
26138,26138,26138,HIV,0,inactive,HIV_26138,36063,,,2,11
26139,26139,26139,HIV,0,inactive,HIV_26139,32064,,,14,11
26140,26140,26140,HIV,0,inactive,HIV_26140,38240,,,14,13
26141,26141,26141,HIV,0,inactive,HIV_26141,4750,,,14,10
26142,26142,26142,HIV,0,inactive,HIV_26142,34983,,,8,11
26143,26143,26143,HIV,0,inactive,HIV_26143,23001,,,10,12
26144,26144,26144,HIV,0,inactive,HIV_26144,40089,,,20,13
26145,26145,26145,HIV,0,inactive,HIV_26145,37803,,,14,12
26146,26146,26146,HIV,0,inactive,HIV_26146,32605,,,4,15
26147,26147,26147,HIV,0,inactive,HIV_26147,32064,,,14,15
26148,26148,26148,HIV,0,inactive,HIV_26148,23001,,,10,20
26149,26149,26149,HIV,0,inactive,HIV_26149,5822,,,15,13
26150,26150,26150,HIV,0,inactive,HIV_26150,1976,,,15,10
26151,26151,26151,HIV,0,inactive,HIV_26151,14434,,,8,16
26152,26152,26152,HIV,0,inactive,HIV_26152,26152,,,8,15
26153,26153,26153,HIV,0,inactive,HIV_26153,15738,,,14,12
26154,26154,26154,HIV,0,inactive,HIV_26154,15738,,,14,10
26155,26155,26155,HIV,0,inactive,HIV_26155,15082,,,14,16
26156,26156,26156,HIV,0,inactive,HIV_26156,38172,,,2,21
26157,26157,26157,HIV,0,inactive,HIV_26157,14101,,,8,12
26158,26158,26158,HIV,0,inactive,HIV_26158,26158,,,5,14
26159,26159,26159,HIV,0,inactive,HIV_26159,41263,,,8,13
26160,26160,26160,HIV,0,inactive,HIV_26160,27635,,,11,15
26161,26161,26161,HIV,0,inactive,HIV_26161,26161,,,10,22
26162,26162,26162,HIV,0,inactive,HIV_26162,9366,,,24,14
26163,26163,26163,HIV,0,inactive,HIV_26163,30424,,,22,13
26164,26164,26164,HIV,0,inactive,HIV_26164,26164,,,21,11
26165,26165,26165,HIV,0,inactive,HIV_26165,13629,,,9,12
26166,26166,26166,HIV,0,inactive,HIV_26166,21139,,,5,16
26167,26167,26167,HIV,0,inactive,HIV_26167,38595,,,2,12
26168,26168,26168,HIV,0,inactive,HIV_26168,30155,,,5,17
26169,26169,26169,HIV,0,inactive,HIV_26169,767,,,22,13
26170,26170,26170,HIV,0,inactive,HIV_26170,4110,,,12,21
26171,26171,26171,HIV,0,inactive,HIV_26171,8494,,,5,12
26172,26172,26172,HIV,0,inactive,HIV_26172,21139,,,5,14
26173,26173,26173,HIV,0,inactive,HIV_26173,26087,,,12,19
26174,26174,26174,HIV,0,inactive,HIV_26174,13223,,,9,17
26175,26175,26175,HIV,0,inactive,HIV_26175,41044,,,5,12
26176,26176,26176,HIV,0,inactive,HIV_26176,37611,,,2,11
26177,26177,26177,HIV,0,inactive,HIV_26177,37611,,,2,10
26178,26178,26178,HIV,0,inactive,HIV_26178,2504,,,2,17
26179,26179,26179,HIV,0,inactive,HIV_26179,29779,,,10,15
26180,26180,26180,HIV,0,inactive,HIV_26180,14034,,,14,12
26181,26181,26181,HIV,0,inactive,HIV_26181,32059,,,17,15
26182,26182,26182,HIV,0,inactive,HIV_26182,5127,,,4,10
26183,26183,26183,HIV,0,inactive,HIV_26183,40972,,,4,13
26184,26184,26184,HIV,0,inactive,HIV_26184,17573,,,4,12
26185,26185,26185,HIV,0,inactive,HIV_26185,16719,,,6,10
26186,26186,26186,HIV,0,inactive,HIV_26186,18213,,,2,15
26187,26187,26187,HIV,0,inactive,HIV_26187,10718,,,1,14
26188,26188,26188,HIV,0,inactive,HIV_26188,33520,,,12,16
26189,26189,26189,HIV,0,inactive,HIV_26189,33523,,,12,11
26190,26190,26190,HIV,0,inactive,HIV_26190,26194,,,12,12
26191,26191,26191,HIV,0,inactive,HIV_26191,34713,,,5,15
26192,26192,26192,HIV,0,inactive,HIV_26192,26194,,,12,10
26193,26193,26193,HIV,0,inactive,HIV_26193,6854,,,12,12
26194,26194,26194,HIV,0,inactive,HIV_26194,26194,,,12,15
26195,26195,26195,HIV,0,inactive,HIV_26195,26196,,,13,13
26196,26196,26196,HIV,0,inactive,HIV_26196,26196,,,13,15
26197,26197,26197,HIV,0,inactive,HIV_26197,29356,,,12,16
26198,26198,26198,HIV,0,inactive,HIV_26198,26196,,,13,15
26199,26199,26199,HIV,0,inactive,HIV_26199,14635,,,1,15
26200,26200,26200,HIV,0,inactive,HIV_26200,29356,,,1,17
26201,26201,26201,HIV,0,inactive,HIV_26201,17266,,,1,15
26202,26202,26202,HIV,0,inactive,HIV_26202,41129,,,23,10
26203,26203,26203,HIV,0,inactive,HIV_26203,26200,,,1,20
26204,26204,26204,HIV,0,inactive,HIV_26204,12052,,,12,17
26205,26205,26205,HIV,0,inactive,HIV_26205,13864,,,1,14
26206,26206,26206,HIV,0,inactive,HIV_26206,14635,,,1,12
26207,26207,26207,HIV,0,inactive,HIV_26207,26211,,,13,15
26208,26208,26208,HIV,0,inactive,HIV_26208,11140,,,12,11
26209,26209,26209,HIV,0,inactive,HIV_26209,26211,,,13,14
26210,26210,26210,HIV,0,inactive,HIV_26210,26211,,,13,16
26211,26211,26211,HIV,0,inactive,HIV_26211,26211,,,13,14
26212,26212,26212,HIV,0,inactive,HIV_26212,11140,,,12,15
26213,26213,26213,HIV,0,inactive,HIV_26213,29492,,,5,13
26214,26214,26214,HIV,0,inactive,HIV_26214,26211,,,13,15
26215,26215,26215,HIV,0,inactive,HIV_26215,24087,,,9,12
26216,26216,26216,HIV,0,inactive,HIV_26216,29050,,,21,19
26217,26217,26217,HIV,0,inactive,HIV_26217,13616,,,9,12
26218,26218,26218,HIV,0,inactive,HIV_26218,16039,,,15,16
26219,26219,26219,HIV,0,inactive,HIV_26219,26221,,,15,19
26220,26220,26220,HIV,0,inactive,HIV_26220,26221,,,15,16
26221,26221,26221,HIV,0,inactive,HIV_26221,26221,,,15,18
26222,26222,26222,HIV,0,inactive,HIV_26222,9194,,,21,22
26223,26223,26223,HIV,1,active,HIV_26223,10342,,,21,13
26224,26224,26224,HIV,0,inactive,HIV_26224,25395,,,14,12
26225,26225,26225,HIV,0,inactive,HIV_26225,16768,,,8,10
26226,26226,26226,HIV,0,inactive,HIV_26226,35977,,,5,13
26227,26227,26227,HIV,0,inactive,HIV_26227,26227,,,6,17
26228,26228,26228,HIV,0,inactive,HIV_26228,26227,,,6,16
26229,26229,26229,HIV,0,inactive,HIV_26229,31459,,,15,17
26230,26230,26230,HIV,0,inactive,HIV_26230,19600,,,24,12
26231,26231,26231,HIV,0,inactive,HIV_26231,26231,,,5,15
26232,26232,26232,HIV,0,inactive,HIV_26232,2187,,,10,15
26233,26233,26233,HIV,0,inactive,HIV_26233,10052,,,10,13
26234,26234,26234,HIV,0,inactive,HIV_26234,23016,,,11,17
26235,26235,26235,HIV,0,inactive,HIV_26235,34082,,,15,10
26236,26236,26236,HIV,0,inactive,HIV_26236,16768,,,8,11
26237,26237,26237,HIV,1,active,HIV_26237,19600,,,24,15
26238,26238,26238,HIV,0,inactive,HIV_26238,32125,,,24,21
26239,26239,26239,HIV,0,inactive,HIV_26239,18795,,,15,18
26240,26240,26240,HIV,0,inactive,HIV_26240,17795,,,24,10
26241,26241,26241,HIV,0,inactive,HIV_26241,32125,,,24,11
26242,26242,26242,HIV,0,inactive,HIV_26242,31648,,,0,17
26243,26243,26243,HIV,0,inactive,HIV_26243,26243,,,0,14
26244,26244,26244,HIV,0,inactive,HIV_26244,33261,,,0,11
26245,26245,26245,HIV,0,inactive,HIV_26245,32676,,,2,11
26246,26246,26246,HIV,0,inactive,HIV_26246,24612,,,3,10
26247,26247,26247,HIV,0,inactive,HIV_26247,33588,,,15,11
26248,26248,26248,HIV,0,inactive,HIV_26248,19970,,,6,12
26249,26249,26249,HIV,0,inactive,HIV_26249,10968,,,5,12
26250,26250,26250,HIV,0,inactive,HIV_26250,23461,,,4,13
26251,26251,26251,HIV,0,inactive,HIV_26251,15082,,,14,17
26252,26252,26252,HIV,0,inactive,HIV_26252,2186,,,20,17
26253,26253,26253,HIV,0,inactive,HIV_26253,30581,,,14,11
26254,26254,26254,HIV,0,inactive,HIV_26254,27068,,,13,12
26255,26255,26255,HIV,0,inactive,HIV_26255,4233,,,6,10
26256,26256,26256,HIV,0,inactive,HIV_26256,26256,,,1,11
26257,26257,26257,HIV,0,inactive,HIV_26257,34682,,,18,11
26258,26258,26258,HIV,0,inactive,HIV_26258,11285,,,4,14
26259,26259,26259,HIV,0,inactive,HIV_26259,30974,,,15,18
26260,26260,26260,HIV,0,inactive,HIV_26260,34160,,,3,12
26261,26261,26261,HIV,0,inactive,HIV_26261,41207,,,20,14
26262,26262,26262,HIV,0,inactive,HIV_26262,6587,,,17,17
26263,26263,26263,HIV,0,inactive,HIV_26263,666,,,24,10
26264,26264,26264,HIV,0,inactive,HIV_26264,1344,,,17,12
26265,26265,26265,HIV,0,inactive,HIV_26265,20131,,,23,10
26266,26266,26266,HIV,0,inactive,HIV_26266,27503,,,19,16
26267,26267,26267,HIV,0,inactive,HIV_26267,9927,,,23,17
26268,26268,26268,HIV,0,inactive,HIV_26268,22010,,,6,18
26269,26269,26269,HIV,0,inactive,HIV_26269,29976,,,5,10
26270,26270,26270,HIV,0,inactive,HIV_26270,28308,,,21,17
26271,26271,26271,HIV,0,inactive,HIV_26271,20111,,,21,18
26272,26272,26272,HIV,0,inactive,HIV_26272,26272,,,6,14
26273,26273,26273,HIV,0,inactive,HIV_26273,21598,,,6,15
26274,26274,26274,HIV,0,inactive,HIV_26274,21598,,,6,12
26275,26275,26275,HIV,0,inactive,HIV_26275,1724,,,23,15
26276,26276,26276,HIV,0,inactive,HIV_26276,6295,,,13,16
26277,26277,26277,HIV,0,inactive,HIV_26277,21886,,,21,16
26278,26278,26278,HIV,0,inactive,HIV_26278,3831,,,12,13
26279,26279,26279,HIV,0,inactive,HIV_26279,9927,,,23,16
26280,26280,26280,HIV,0,inactive,HIV_26280,3580,,,20,13
26281,26281,26281,HIV,0,inactive,HIV_26281,13829,,,9,12
26282,26282,26282,HIV,0,inactive,HIV_26282,31648,,,0,10
26283,26283,26283,HIV,0,inactive,HIV_26283,33870,,,24,11
26284,26284,26284,HIV,0,inactive,HIV_26284,28704,,,13,13
26285,26285,26285,HIV,0,inactive,HIV_26285,31280,,,10,12
26286,26286,26286,HIV,0,inactive,HIV_26286,2082,,,17,13
26287,26287,26287,HIV,0,inactive,HIV_26287,14068,,,10,13
26288,26288,26288,HIV,0,inactive,HIV_26288,20020,,,9,12
26289,26289,26289,HIV,0,inactive,HIV_26289,2186,,,20,13
26290,26290,26290,HIV,0,inactive,HIV_26290,40432,,,14,10
26291,26291,26291,HIV,0,inactive,HIV_26291,29356,,,1,13
26292,26292,26292,HIV,0,inactive,HIV_26292,40432,,,14,12
26293,26293,26293,HIV,0,inactive,HIV_26293,15082,,,14,14
26294,26294,26294,HIV,0,inactive,HIV_26294,15082,,,14,15
26295,26295,26295,HIV,0,inactive,HIV_26295,3609,,,17,13
26296,26296,26296,HIV,0,inactive,HIV_26296,26296,,,7,14
26297,26297,26297,HIV,0,inactive,HIV_26297,17100,,,14,12
26298,26298,26298,HIV,0,inactive,HIV_26298,7012,,,10,14
26299,26299,26299,HIV,0,inactive,HIV_26299,19480,,,6,11
26300,26300,26300,HIV,0,inactive,HIV_26300,24148,,,15,19
26301,26301,26301,HIV,0,inactive,HIV_26301,1075,,,1,13
26302,26302,26302,HIV,0,inactive,HIV_26302,25426,,,1,16
