node_id,community,dataset,hiv_active,brnpdb_id,common_name
25852,9199,HIV,0.0,tensor(-1),
25853,15853,HIV,0.0,tensor(-1),
25854,15853,HIV,0.0,tensor(-1),
25855,12929,HIV,0.0,tensor(-1),
25856,26107,HIV,0.0,tensor(-1),
25857,26164,HIV,0.0,tensor(-1),
25858,5709,HIV,0.0,tensor(-1),
25859,15437,HIV,0.0,tensor(-1),
25860,25895,HIV,0.0,tensor(-1),
25861,16275,HIV,0.0,tensor(-1),
25862,20380,HIV,0.0,tensor(-1),
25863,29321,HIV,0.0,tensor(-1),
25864,25918,HIV,0.0,tensor(-1),
25865,38508,HIV,0.0,tensor(-1),
25866,380,HIV,0.0,tensor(-1),
25867,6330,HIV,0.0,tensor(-1),
25868,14619,HIV,0.0,tensor(-1),
25869,4447,HIV,0.0,tensor(-1),
25870,18972,HIV,0.0,tensor(-1),
25871,10844,HIV,0.0,tensor(-1),
25872,3059,HIV,0.0,tensor(-1),
25873,6897,HIV,0.0,tensor(-1),
25874,26332,HIV,0.0,tensor(-1),
25875,6668,HIV,0.0,tensor(-1),
25876,3071,HIV,0.0,tensor(-1),
25877,25801,HIV,0.0,tensor(-1),
25878,26211,HIV,0.0,tensor(-1),
25879,13046,HIV,0.0,tensor(-1),
25880,33588,HIV,0.0,tensor(-1),
25881,25881,HIV,0.0,tensor(-1),
25882,17627,HIV,0.0,tensor(-1),
25883,4441,HIV,0.0,tensor(-1),
25884,29563,HIV,0.0,tensor(-1),
25885,25885,HIV,0.0,tensor(-1),
25886,25894,HIV,0.0,tensor(-1),
25887,25190,HIV,0.0,tensor(-1),
25888,25894,HIV,0.0,tensor(-1),
25889,25190,HIV,0.0,tensor(-1),
25890,25895,HIV,0.0,tensor(-1),
25891,30293,HIV,0.0,tensor(-1),
25892,33322,HIV,0.0,tensor(-1),
25893,25896,HIV,0.0,tensor(-1),
25894,25894,HIV,0.0,tensor(-1),
25895,25895,HIV,0.0,tensor(-1),
25896,25896,HIV,0.0,tensor(-1),
25897,25840,HIV,0.0,tensor(-1),
25898,40192,HIV,0.0,tensor(-1),
25899,16536,HIV,0.0,tensor(-1),
25900,27003,HIV,0.0,tensor(-1),
25901,25918,HIV,0.0,tensor(-1),
25902,25895,HIV,0.0,tensor(-1),
25903,7775,HIV,0.0,tensor(-1),
25904,25896,HIV,0.0,tensor(-1),
25905,25918,HIV,0.0,tensor(-1),
25906,25906,HIV,0.0,tensor(-1),
25907,32885,HIV,0.0,tensor(-1),
25908,32248,HIV,0.0,tensor(-1),
25909,25894,HIV,0.0,tensor(-1),
25910,25895,HIV,0.0,tensor(-1),
25911,25896,HIV,0.0,tensor(-1),
25912,38714,HIV,0.0,tensor(-1),
25913,41064,HIV,0.0,tensor(-1),
25914,32235,HIV,0.0,tensor(-1),
25915,3059,HIV,0.0,tensor(-1),
25916,22731,HIV,0.0,tensor(-1),
25917,12666,HIV,0.0,tensor(-1),
25918,25918,HIV,0.0,tensor(-1),
25919,21854,HIV,0.0,tensor(-1),
25920,7523,HIV,0.0,tensor(-1),
25921,5975,HIV,0.0,tensor(-1),
25922,9478,HIV,0.0,tensor(-1),
25923,5484,HIV,0.0,tensor(-1),
25924,5484,HIV,0.0,tensor(-1),
25925,20131,HIV,0.0,tensor(-1),
25926,8205,HIV,1.0,tensor(-1),
25927,35976,HIV,0.0,tensor(-1),
25928,23608,HIV,0.0,tensor(-1),
25929,12479,HIV,0.0,tensor(-1),
25930,5591,HIV,0.0,tensor(-1),
25931,13629,HIV,0.0,tensor(-1),
25932,15962,HIV,0.0,tensor(-1),
25933,11316,HIV,0.0,tensor(-1),
25934,17696,HIV,0.0,tensor(-1),
25935,37974,HIV,0.0,tensor(-1),
25936,25895,HIV,0.0,tensor(-1),
25937,3016,HIV,0.0,tensor(-1),
25938,27955,HIV,0.0,tensor(-1),
25939,28456,HIV,0.0,tensor(-1),
25940,10954,HIV,0.0,tensor(-1),
25941,23074,HIV,0.0,tensor(-1),
25942,12374,HIV,0.0,tensor(-1),
25943,26161,HIV,0.0,tensor(-1),
25944,29782,HIV,0.0,tensor(-1),
25945,4890,HIV,0.0,tensor(-1),
25946,12427,HIV,0.0,tensor(-1),
25947,22436,HIV,0.0,tensor(-1),
25948,10117,HIV,0.0,tensor(-1),
25949,21709,HIV,0.0,tensor(-1),
25950,14823,HIV,0.0,tensor(-1),
25951,29563,HIV,0.0,tensor(-1),
25952,25532,HIV,0.0,tensor(-1),
25953,18485,HIV,0.0,tensor(-1),
25954,18485,HIV,0.0,tensor(-1),
25955,36343,HIV,0.0,tensor(-1),
25956,31362,HIV,0.0,tensor(-1),
25957,19163,HIV,0.0,tensor(-1),
25958,26798,HIV,0.0,tensor(-1),
25959,41074,HIV,0.0,tensor(-1),
25960,36495,HIV,0.0,tensor(-1),
25961,24871,HIV,0.0,tensor(-1),
25962,36495,HIV,0.0,tensor(-1),
25963,15525,HIV,0.0,tensor(-1),
25964,12950,HIV,0.0,tensor(-1),
25965,3560,HIV,0.0,tensor(-1),
25966,2504,HIV,0.0,tensor(-1),
25967,36316,HIV,0.0,tensor(-1),
25968,26774,HIV,0.0,tensor(-1),
25969,34359,HIV,0.0,tensor(-1),
25970,6978,HIV,0.0,tensor(-1),
25971,18442,HIV,0.0,tensor(-1),
25972,28196,HIV,0.0,tensor(-1),
25973,5370,HIV,0.0,tensor(-1),
25974,33562,HIV,0.0,tensor(-1),
25975,38009,HIV,0.0,tensor(-1),
25976,38595,HIV,0.0,tensor(-1),
25977,24498,HIV,0.0,tensor(-1),
25978,18975,HIV,0.0,tensor(-1),
25979,2460,HIV,0.0,tensor(-1),
25980,28529,HIV,0.0,tensor(-1),
25981,13616,HIV,0.0,tensor(-1),
25982,33261,HIV,0.0,tensor(-1),
25983,32369,HIV,0.0,tensor(-1),
25984,1262,HIV,0.0,tensor(-1),
25985,6426,HIV,0.0,tensor(-1),
25986,11459,HIV,0.0,tensor(-1),
25987,34128,HIV,0.0,tensor(-1),
25988,26158,HIV,0.0,tensor(-1),
25989,37800,HIV,0.0,tensor(-1),
25990,27530,HIV,0.0,tensor(-1),
25991,13875,HIV,0.0,tensor(-1),
25992,9859,HIV,0.0,tensor(-1),
25993,16441,HIV,0.0,tensor(-1),
25994,21025,HIV,0.0,tensor(-1),
25995,10386,HIV,1.0,tensor(-1),
25996,7547,HIV,0.0,tensor(-1),
25997,15648,HIV,0.0,tensor(-1),
25998,12034,HIV,0.0,tensor(-1),
25999,21641,HIV,1.0,tensor(-1),
26000,21641,HIV,1.0,tensor(-1),
26001,26332,HIV,0.0,tensor(-1),
26002,25801,HIV,0.0,tensor(-1),
26003,23483,HIV,0.0,tensor(-1),
26004,34126,HIV,0.0,tensor(-1),
26005,2187,HIV,0.0,tensor(-1),
26006,38432,HIV,0.0,tensor(-1),
26007,19116,HIV,0.0,tensor(-1),
26008,7155,HIV,0.0,tensor(-1),
26009,9529,HIV,1.0,tensor(-1),
26010,21206,HIV,0.0,tensor(-1),
26011,27464,HIV,0.0,tensor(-1),
26012,15807,HIV,0.0,tensor(-1),
26013,27303,HIV,0.0,tensor(-1),
26014,36495,HIV,0.0,tensor(-1),
26015,6259,HIV,0.0,tensor(-1),
26016,20253,HIV,0.0,tensor(-1),
26017,25411,HIV,1.0,tensor(-1),
26018,33677,HIV,0.0,tensor(-1),
26019,21639,HIV,0.0,tensor(-1),
26020,24604,HIV,0.0,tensor(-1),
26021,21639,HIV,0.0,tensor(-1),
26022,26978,HIV,0.0,tensor(-1),
26023,26978,HIV,0.0,tensor(-1),
26024,23544,HIV,0.0,tensor(-1),
26025,18203,HIV,0.0,tensor(-1),
26026,15640,HIV,0.0,tensor(-1),
26027,6879,HIV,0.0,tensor(-1),
26028,3352,HIV,0.0,tensor(-1),
26029,13567,HIV,0.0,tensor(-1),
26030,19519,HIV,0.0,tensor(-1),
26031,30057,HIV,0.0,tensor(-1),
26032,38430,HIV,0.0,tensor(-1),
26033,38430,HIV,0.0,tensor(-1),
26034,12270,HIV,0.0,tensor(-1),
26035,36360,HIV,0.0,tensor(-1),
26036,380,HIV,0.0,tensor(-1),
26037,36127,HIV,0.0,tensor(-1),
26038,26038,HIV,0.0,tensor(-1),
26039,9954,HIV,0.0,tensor(-1),
26040,5785,HIV,0.0,tensor(-1),
26041,23764,HIV,1.0,tensor(-1),
26042,33150,HIV,0.0,tensor(-1),
26043,5129,HIV,0.0,tensor(-1),
26044,39839,HIV,0.0,tensor(-1),
26045,12270,HIV,0.0,tensor(-1),
26046,4441,HIV,0.0,tensor(-1),
26047,27955,HIV,0.0,tensor(-1),
26048,18883,HIV,0.0,tensor(-1),
26049,14021,HIV,0.0,tensor(-1),
26050,6159,HIV,0.0,tensor(-1),
26051,28565,HIV,0.0,tensor(-1),
26052,5710,HIV,0.0,tensor(-1),
26053,5043,HIV,0.0,tensor(-1),
26054,32340,HIV,0.0,tensor(-1),
26055,13950,HIV,0.0,tensor(-1),
26056,8486,HIV,0.0,tensor(-1),
26057,5127,HIV,0.0,tensor(-1),
26058,13403,HIV,0.0,tensor(-1),
26059,20111,HIV,0.0,tensor(-1),
26060,3595,HIV,0.0,tensor(-1),
26061,11481,HIV,0.0,tensor(-1),
26062,32059,HIV,0.0,tensor(-1),
26063,11280,HIV,0.0,tensor(-1),
26064,12270,HIV,0.0,tensor(-1),
26065,4873,HIV,0.0,tensor(-1),
26066,1890,HIV,0.0,tensor(-1),
26067,22629,HIV,0.0,tensor(-1),
26068,22010,HIV,0.0,tensor(-1),
26069,9199,HIV,0.0,tensor(-1),
26070,17366,HIV,0.0,tensor(-1),
26071,13266,HIV,0.0,tensor(-1),
26072,31688,HIV,0.0,tensor(-1),
26073,31868,HIV,0.0,tensor(-1),
26074,33739,HIV,0.0,tensor(-1),
26075,6242,HIV,0.0,tensor(-1),
26076,29356,HIV,0.0,tensor(-1),
26077,10272,HIV,0.0,tensor(-1),
26078,34975,HIV,0.0,tensor(-1),
26079,20614,HIV,0.0,tensor(-1),
26080,2464,HIV,0.0,tensor(-1),
26081,21854,HIV,0.0,tensor(-1),
26082,26084,HIV,0.0,tensor(-1),
26083,26083,HIV,0.0,tensor(-1),
26084,26084,HIV,0.0,tensor(-1),
26085,19970,HIV,0.0,tensor(-1),
26086,36254,HIV,0.0,tensor(-1),
26087,26087,HIV,0.0,tensor(-1),
26088,6285,HIV,0.0,tensor(-1),
26089,37808,HIV,0.0,tensor(-1),
26090,5667,HIV,0.0,tensor(-1),
26091,21628,HIV,0.0,tensor(-1),
26092,6285,HIV,0.0,tensor(-1),
26093,9931,HIV,0.0,tensor(-1),
26094,6678,HIV,0.0,tensor(-1),
26095,26095,HIV,0.0,tensor(-1),
26096,8659,HIV,0.0,tensor(-1),
26097,6678,HIV,0.0,tensor(-1),
26098,1542,HIV,0.0,tensor(-1),
26099,1542,HIV,0.0,tensor(-1),
26100,9716,HIV,0.0,tensor(-1),
26101,9961,HIV,0.0,tensor(-1),
26102,22705,HIV,0.0,tensor(-1),
26103,22629,HIV,1.0,tensor(-1),
26104,23277,HIV,0.0,tensor(-1),
26105,26364,HIV,0.0,tensor(-1),
26106,13560,HIV,0.0,tensor(-1),
26107,26107,HIV,0.0,tensor(-1),
26108,12668,HIV,0.0,tensor(-1),
26109,23410,HIV,0.0,tensor(-1),
26110,39621,HIV,0.0,tensor(-1),
26111,21628,HIV,1.0,tensor(-1),
26112,6813,HIV,1.0,tensor(-1),
26113,33114,HIV,0.0,tensor(-1),
26114,40906,HIV,0.0,tensor(-1),
26115,29642,HIV,0.0,tensor(-1),
26116,22921,HIV,0.0,tensor(-1),
26117,18115,HIV,0.0,tensor(-1),
26118,10030,HIV,0.0,tensor(-1),
26119,40121,HIV,1.0,tensor(-1),
26120,24582,HIV,0.0,tensor(-1),
26121,4870,HIV,0.0,tensor(-1),
26122,7065,HIV,0.0,tensor(-1),
26123,21025,HIV,0.0,tensor(-1),
26124,28448,HIV,0.0,tensor(-1),
26125,19818,HIV,0.0,tensor(-1),
26126,29581,HIV,0.0,tensor(-1),
26127,25539,HIV,0.0,tensor(-1),
26128,7230,HIV,0.0,tensor(-1),
26129,30155,HIV,0.0,tensor(-1),
26130,37895,HIV,0.0,tensor(-1),
26131,10052,HIV,0.0,tensor(-1),
26132,5677,HIV,0.0,tensor(-1),
26133,5677,HIV,0.0,tensor(-1),
26134,30840,HIV,0.0,tensor(-1),
26135,26135,HIV,0.0,tensor(-1),
26136,19818,HIV,0.0,tensor(-1),
26137,36480,HIV,0.0,tensor(-1),
26138,36063,HIV,0.0,tensor(-1),
26139,32064,HIV,0.0,tensor(-1),
26140,38240,HIV,0.0,tensor(-1),
26141,4750,HIV,0.0,tensor(-1),
26142,34983,HIV,0.0,tensor(-1),
26143,23001,HIV,0.0,tensor(-1),
26144,40089,HIV,0.0,tensor(-1),
26145,37803,HIV,0.0,tensor(-1),
26146,32605,HIV,0.0,tensor(-1),
26147,32064,HIV,0.0,tensor(-1),
26148,23001,HIV,0.0,tensor(-1),
26149,5822,HIV,0.0,tensor(-1),
26150,1976,HIV,0.0,tensor(-1),
26151,14434,HIV,0.0,tensor(-1),
26152,26152,HIV,0.0,tensor(-1),
26153,15738,HIV,0.0,tensor(-1),
26154,15738,HIV,0.0,tensor(-1),
26155,15082,HIV,0.0,tensor(-1),
26156,38172,HIV,0.0,tensor(-1),
26157,14101,HIV,0.0,tensor(-1),
26158,26158,HIV,0.0,tensor(-1),
26159,41263,HIV,0.0,tensor(-1),
26160,27635,HIV,0.0,tensor(-1),
26161,26161,HIV,0.0,tensor(-1),
26162,9366,HIV,0.0,tensor(-1),
26163,30424,HIV,0.0,tensor(-1),
26164,26164,HIV,0.0,tensor(-1),
26165,13629,HIV,0.0,tensor(-1),
26166,21139,HIV,0.0,tensor(-1),
26167,38595,HIV,0.0,tensor(-1),
26168,30155,HIV,0.0,tensor(-1),
26169,767,HIV,0.0,tensor(-1),
26170,4110,HIV,0.0,tensor(-1),
26171,8494,HIV,0.0,tensor(-1),
26172,21139,HIV,0.0,tensor(-1),
26173,26087,HIV,0.0,tensor(-1),
26174,13223,HIV,0.0,tensor(-1),
26175,41044,HIV,0.0,tensor(-1),
26176,37611,HIV,0.0,tensor(-1),
26177,37611,HIV,0.0,tensor(-1),
26178,2504,HIV,0.0,tensor(-1),
26179,29779,HIV,0.0,tensor(-1),
26180,14034,HIV,0.0,tensor(-1),
26181,32059,HIV,0.0,tensor(-1),
26182,5127,HIV,0.0,tensor(-1),
26183,40972,HIV,0.0,tensor(-1),
26184,17573,HIV,0.0,tensor(-1),
26185,16719,HIV,0.0,tensor(-1),
26186,18213,HIV,0.0,tensor(-1),
26187,10718,HIV,0.0,tensor(-1),
26188,33520,HIV,0.0,tensor(-1),
26189,33523,HIV,0.0,tensor(-1),
26190,26194,HIV,0.0,tensor(-1),
26191,34713,HIV,0.0,tensor(-1),
26192,26194,HIV,0.0,tensor(-1),
26193,6854,HIV,0.0,tensor(-1),
26194,26194,HIV,0.0,tensor(-1),
26195,26196,HIV,0.0,tensor(-1),
26196,26196,HIV,0.0,tensor(-1),
26197,29356,HIV,0.0,tensor(-1),
26198,26196,HIV,0.0,tensor(-1),
26199,14635,HIV,0.0,tensor(-1),
26200,29356,HIV,0.0,tensor(-1),
26201,17266,HIV,0.0,tensor(-1),
26202,41129,HIV,0.0,tensor(-1),
26203,26200,HIV,0.0,tensor(-1),
26204,12052,HIV,0.0,tensor(-1),
26205,13864,HIV,0.0,tensor(-1),
26206,14635,HIV,0.0,tensor(-1),
26207,26211,HIV,0.0,tensor(-1),
26208,11140,HIV,0.0,tensor(-1),
26209,26211,HIV,0.0,tensor(-1),
26210,26211,HIV,0.0,tensor(-1),
26211,26211,HIV,0.0,tensor(-1),
26212,11140,HIV,0.0,tensor(-1),
26213,29492,HIV,0.0,tensor(-1),
26214,26211,HIV,0.0,tensor(-1),
26215,24087,HIV,0.0,tensor(-1),
26216,29050,HIV,0.0,tensor(-1),
26217,13616,HIV,0.0,tensor(-1),
26218,16039,HIV,0.0,tensor(-1),
26219,26221,HIV,0.0,tensor(-1),
26220,26221,HIV,0.0,tensor(-1),
26221,26221,HIV,0.0,tensor(-1),
26222,9194,HIV,0.0,tensor(-1),
26223,10342,HIV,1.0,tensor(-1),
26224,25395,HIV,0.0,tensor(-1),
26225,16768,HIV,0.0,tensor(-1),
26226,35977,HIV,0.0,tensor(-1),
26227,26227,HIV,0.0,tensor(-1),
26228,26227,HIV,0.0,tensor(-1),
26229,31459,HIV,0.0,tensor(-1),
26230,19600,HIV,0.0,tensor(-1),
26231,26231,HIV,0.0,tensor(-1),
26232,2187,HIV,0.0,tensor(-1),
26233,10052,HIV,0.0,tensor(-1),
26234,23016,HIV,0.0,tensor(-1),
26235,34082,HIV,0.0,tensor(-1),
26236,16768,HIV,0.0,tensor(-1),
26237,19600,HIV,1.0,tensor(-1),
26238,32125,HIV,0.0,tensor(-1),
26239,18795,HIV,0.0,tensor(-1),
26240,17795,HIV,0.0,tensor(-1),
26241,32125,HIV,0.0,tensor(-1),
26242,31648,HIV,0.0,tensor(-1),
26243,26243,HIV,0.0,tensor(-1),
26244,33261,HIV,0.0,tensor(-1),
26245,32676,HIV,0.0,tensor(-1),
26246,24612,HIV,0.0,tensor(-1),
26247,33588,HIV,0.0,tensor(-1),
26248,19970,HIV,0.0,tensor(-1),
26249,10968,HIV,0.0,tensor(-1),
26250,23461,HIV,0.0,tensor(-1),
26251,15082,HIV,0.0,tensor(-1),
26252,2186,HIV,0.0,tensor(-1),
26253,30581,HIV,0.0,tensor(-1),
26254,27068,HIV,0.0,tensor(-1),
26255,4233,HIV,0.0,tensor(-1),
26256,26256,HIV,0.0,tensor(-1),
26257,34682,HIV,0.0,tensor(-1),
26258,11285,HIV,0.0,tensor(-1),
26259,30974,HIV,0.0,tensor(-1),
26260,34160,HIV,0.0,tensor(-1),
26261,41207,HIV,0.0,tensor(-1),
26262,6587,HIV,0.0,tensor(-1),
26263,666,HIV,0.0,tensor(-1),
26264,1344,HIV,0.0,tensor(-1),
26265,20131,HIV,0.0,tensor(-1),
26266,27503,HIV,0.0,tensor(-1),
26267,9927,HIV,0.0,tensor(-1),
26268,22010,HIV,0.0,tensor(-1),
26269,29976,HIV,0.0,tensor(-1),
26270,28308,HIV,0.0,tensor(-1),
26271,20111,HIV,0.0,tensor(-1),
26272,26272,HIV,0.0,tensor(-1),
26273,21598,HIV,0.0,tensor(-1),
26274,21598,HIV,0.0,tensor(-1),
26275,1724,HIV,0.0,tensor(-1),
26276,6295,HIV,0.0,tensor(-1),
26277,21886,HIV,0.0,tensor(-1),
26278,3831,HIV,0.0,tensor(-1),
26279,9927,HIV,0.0,tensor(-1),
26280,3580,HIV,0.0,tensor(-1),
26281,13829,HIV,0.0,tensor(-1),
26282,31648,HIV,0.0,tensor(-1),
26283,33870,HIV,0.0,tensor(-1),
26284,28704,HIV,0.0,tensor(-1),
26285,31280,HIV,0.0,tensor(-1),
26286,2082,HIV,0.0,tensor(-1),
26287,14068,HIV,0.0,tensor(-1),
26288,20020,HIV,0.0,tensor(-1),
26289,2186,HIV,0.0,tensor(-1),
26290,40432,HIV,0.0,tensor(-1),
26291,29356,HIV,0.0,tensor(-1),
26292,40432,HIV,0.0,tensor(-1),
26293,15082,HIV,0.0,tensor(-1),
26294,15082,HIV,0.0,tensor(-1),
26295,3609,HIV,0.0,tensor(-1),
26296,26296,HIV,0.0,tensor(-1),
26297,17100,HIV,0.0,tensor(-1),
26298,7012,HIV,0.0,tensor(-1),
26299,19480,HIV,0.0,tensor(-1),
26300,24148,HIV,0.0,tensor(-1),
26301,1075,HIV,0.0,tensor(-1),
26302,25426,HIV,0.0,tensor(-1),
26303,26303,HIV,0.0,tensor(-1),
26304,28857,HIV,0.0,tensor(-1),
26305,380,HIV,0.0,tensor(-1),
26306,1810,HIV,0.0,tensor(-1),
26307,380,HIV,0.0,tensor(-1),
26308,40930,HIV,0.0,tensor(-1),
26309,41087,HIV,0.0,tensor(-1),
26310,27288,HIV,0.0,tensor(-1),
26311,29916,HIV,1.0,tensor(-1),
26312,6132,HIV,0.0,tensor(-1),
26313,32439,HIV,0.0,tensor(-1),
26314,34166,HIV,0.0,tensor(-1),
26315,34213,HIV,0.0,tensor(-1),
26316,26316,HIV,0.0,tensor(-1),
26317,9923,HIV,0.0,tensor(-1),
26318,9923,HIV,0.0,tensor(-1),
26319,4346,HIV,0.0,tensor(-1),
26320,9923,HIV,0.0,tensor(-1),
26321,9875,HIV,0.0,tensor(-1),
26322,9888,HIV,0.0,tensor(-1),
26323,9923,HIV,0.0,tensor(-1),
26324,26324,HIV,0.0,tensor(-1),
26325,9875,HIV,0.0,tensor(-1),
26326,9888,HIV,0.0,tensor(-1),
26327,26316,HIV,0.0,tensor(-1),
26328,554,HIV,1.0,tensor(-1),
26329,29299,HIV,1.0,tensor(-1),
26330,11185,HIV,0.0,tensor(-1),
26331,28466,HIV,0.0,tensor(-1),
26332,26332,HIV,0.0,tensor(-1),
26333,26333,HIV,0.0,tensor(-1),
26334,34159,HIV,0.0,tensor(-1),
26335,20507,HIV,0.0,tensor(-1),
26336,38965,HIV,0.0,tensor(-1),
26337,20253,HIV,0.0,tensor(-1),
26338,26338,HIV,0.0,tensor(-1),
26339,4110,HIV,1.0,tensor(-1),
26340,33354,HIV,0.0,tensor(-1),
26341,15376,HIV,0.0,tensor(-1),
26342,15360,HIV,0.0,tensor(-1),
26343,26344,HIV,0.0,tensor(-1),
26344,26344,HIV,0.0,tensor(-1),
26345,26345,HIV,0.0,tensor(-1),
26346,21937,HIV,0.0,tensor(-1),
26347,27169,HIV,1.0,tensor(-1),
26348,21937,HIV,0.0,tensor(-1),
26349,26345,HIV,0.0,tensor(-1),
26350,16311,HIV,0.0,tensor(-1),
26351,15456,HIV,0.0,tensor(-1),
26352,26364,HIV,0.0,tensor(-1),
26353,26364,HIV,0.0,tensor(-1),
26354,26359,HIV,0.0,tensor(-1),
26355,31731,HIV,0.0,tensor(-1),
26356,26364,HIV,0.0,tensor(-1),
26357,26359,HIV,0.0,tensor(-1),
26358,4631,HIV,0.0,tensor(-1),
26359,26359,HIV,0.0,tensor(-1),
26360,28261,HIV,0.0,tensor(-1),
26361,26364,HIV,0.0,tensor(-1),
26362,31731,HIV,0.0,tensor(-1),
26363,26364,HIV,0.0,tensor(-1),
26364,26364,HIV,0.0,tensor(-1),
26365,26359,HIV,0.0,tensor(-1),
26366,26359,HIV,0.0,tensor(-1),
26367,26359,HIV,0.0,tensor(-1),
26368,26364,HIV,0.0,tensor(-1),
26369,7224,HIV,0.0,tensor(-1),
26370,2191,HIV,1.0,tensor(-1),
26371,5838,HIV,0.0,tensor(-1),
26372,26372,HIV,0.0,tensor(-1),
26373,26373,HIV,0.0,tensor(-1),
26374,23072,HIV,0.0,tensor(-1),
26375,12989,HIV,0.0,tensor(-1),
26376,23642,HIV,0.0,tensor(-1),
26377,17500,HIV,0.0,tensor(-1),
26378,13658,HIV,0.0,tensor(-1),
26379,38819,HIV,0.0,tensor(-1),
26380,40930,HIV,0.0,tensor(-1),
26381,6978,HIV,0.0,tensor(-1),
26382,30616,HIV,0.0,tensor(-1),
26383,33122,HIV,0.0,tensor(-1),
26384,10910,HIV,0.0,tensor(-1),
26385,33122,HIV,0.0,tensor(-1),
26386,36073,HIV,0.0,tensor(-1),
26387,41074,HIV,0.0,tensor(-1),
26388,41149,HIV,0.0,tensor(-1),
26389,20084,HIV,0.0,tensor(-1),
26390,3126,HIV,0.0,tensor(-1),
26391,21940,HIV,0.0,tensor(-1),
26392,40188,HIV,0.0,tensor(-1),
26393,17639,HIV,0.0,tensor(-1),
26394,6033,HIV,0.0,tensor(-1),
26395,18552,HIV,0.0,tensor(-1),
26396,9923,HIV,0.0,tensor(-1),
26397,9875,HIV,0.0,tensor(-1),
26398,4783,HIV,0.0,tensor(-1),
26399,14346,HIV,0.0,tensor(-1),
26400,6978,HIV,0.0,tensor(-1),
26401,3352,HIV,0.0,tensor(-1),
26402,34930,HIV,0.0,tensor(-1),
26403,13223,HIV,0.0,tensor(-1),
26404,28566,HIV,0.0,tensor(-1),
26405,39417,HIV,0.0,tensor(-1),
26406,31688,HIV,0.0,tensor(-1),
26407,7052,HIV,0.0,tensor(-1),
26408,35532,HIV,0.0,tensor(-1),
26409,8321,HIV,0.0,tensor(-1),
26410,14993,HIV,1.0,tensor(-1),
26411,26411,HIV,0.0,tensor(-1),
26412,39821,HIV,0.0,tensor(-1),
26413,1212,HIV,0.0,tensor(-1),
26414,1262,HIV,0.0,tensor(-1),
26415,30194,HIV,0.0,tensor(-1),
26416,2840,HIV,0.0,tensor(-1),
26417,17849,HIV,0.0,tensor(-1),
26418,30781,HIV,0.0,tensor(-1),
26419,31271,HIV,0.0,tensor(-1),
26420,7155,HIV,0.0,tensor(-1),
26421,18956,HIV,0.0,tensor(-1),
26422,33739,HIV,0.0,tensor(-1),
26423,2228,HIV,0.0,tensor(-1),
26424,11849,HIV,0.0,tensor(-1),
26425,12328,HIV,0.0,tensor(-1),
26426,12328,HIV,0.0,tensor(-1),
26427,12328,HIV,0.0,tensor(-1),
26428,1503,HIV,0.0,tensor(-1),
26429,32158,HIV,0.0,tensor(-1),
26430,29508,HIV,0.0,tensor(-1),
26431,35129,HIV,0.0,tensor(-1),
26432,29777,HIV,0.0,tensor(-1),
26433,15201,HIV,0.0,tensor(-1),
26434,14792,HIV,0.0,tensor(-1),
26435,36242,HIV,0.0,tensor(-1),
26436,33150,HIV,0.0,tensor(-1),
26437,3831,HIV,0.0,tensor(-1),
26438,8909,HIV,0.0,tensor(-1),
26439,22491,HIV,0.0,tensor(-1),
26440,38840,HIV,0.0,tensor(-1),
26441,36254,HIV,0.0,tensor(-1),
26442,23764,HIV,0.0,tensor(-1),
26443,23438,HIV,0.0,tensor(-1),
26444,5638,HIV,0.0,tensor(-1),
26445,3831,HIV,0.0,tensor(-1),
26446,33554,HIV,0.0,tensor(-1),
26447,35074,HIV,0.0,tensor(-1),
26448,40130,HIV,0.0,tensor(-1),
26449,34159,HIV,0.0,tensor(-1),
26450,14993,HIV,0.0,tensor(-1),
26451,19509,HIV,0.0,tensor(-1),
26452,21639,HIV,0.0,tensor(-1),
26453,26453,HIV,0.0,tensor(-1),
26454,30333,HIV,0.0,tensor(-1),
26455,33722,HIV,1.0,tensor(-1),
26456,15629,HIV,1.0,tensor(-1),
26457,18200,HIV,1.0,tensor(-1),
26458,10744,HIV,0.0,tensor(-1),
26459,18200,HIV,1.0,tensor(-1),
26460,15629,HIV,0.0,tensor(-1),
26461,33722,HIV,1.0,tensor(-1),
26462,21641,HIV,0.0,tensor(-1),
26463,6668,HIV,0.0,tensor(-1),
26464,34126,HIV,0.0,tensor(-1),
26465,21641,HIV,0.0,tensor(-1),
26466,25235,HIV,0.0,tensor(-1),
26467,25235,HIV,0.0,tensor(-1),
26468,26474,HIV,0.0,tensor(-1),
26469,3826,HIV,0.0,tensor(-1),
26470,26474,HIV,0.0,tensor(-1),
26471,25235,HIV,0.0,tensor(-1),
26472,26474,HIV,0.0,tensor(-1),
26473,26474,HIV,0.0,tensor(-1),
26474,26474,HIV,0.0,tensor(-1),
26475,13294,HIV,1.0,tensor(-1),
26476,7884,HIV,0.0,tensor(-1),
26477,36029,HIV,0.0,tensor(-1),
26478,23327,HIV,0.0,tensor(-1),
26479,32429,HIV,0.0,tensor(-1),
26480,10370,HIV,0.0,tensor(-1),
26481,32429,HIV,0.0,tensor(-1),
26482,7155,HIV,0.0,tensor(-1),
26483,23327,HIV,0.0,tensor(-1),
26484,23327,HIV,0.0,tensor(-1),
26485,32429,HIV,0.0,tensor(-1),
26486,32429,HIV,0.0,tensor(-1),
