community,size,active,inactive,br_compounds,frac_active,enrichment
39762,52,1,51,0,0.019230769230769232,0.5480969134815289
3781,52,1,51,0,0.019230769230769232,0.5480969134815289
22403,53,1,52,0,0.018867924528301886,0.5377554622837641
9544,54,1,53,0,0.018518518518518517,0.5277970277970278
7910,56,1,55,0,0.017857142857142856,0.5089471339471339
16314,59,1,58,0,0.01694915254237288,0.48306846611931353
29838,59,1,58,0,0.01694915254237288,0.48306846611931353
25063,61,1,60,0,0.01639344262295082,0.4672301557547459
19802,68,1,67,0,0.014705882352941176,0.41913293383881617
21130,81,1,80,0,0.012345679012345678,0.3518646851980185
41137,16,0,12,4,0.0,0.0
27574,6,0,6,0,0.0,0.0
25781,14,0,14,0,0.0,0.0
28059,12,0,12,0,0.0,0.0
27580,13,0,13,0,0.0,0.0
29112,9,0,9,0,0.0,0.0
28516,8,0,8,0,0.0,0.0
28085,10,0,10,0,0.0,0.0
25751,37,0,37,0,0.0,0.0
25725,17,0,17,0,0.0,0.0
40085,7,0,7,0,0.0,0.0
27606,7,0,7,0,0.0,0.0
40613,12,0,12,0,0.0,0.0
40480,8,0,8,0,0.0,0.0
40600,4,0,4,0,0.0,0.0
27637,9,0,9,0,0.0,0.0
40485,15,0,15,0,0.0,0.0
25782,39,0,39,0,0.0,0.0
25879,9,0,9,0,0.0,0.0
25792,8,0,8,0,0.0,0.0
41065,13,0,13,0,0.0,0.0
40434,9,0,9,0,0.0,0.0
27489,4,0,4,0,0.0,0.0
26014,7,0,7,0,0.0,0.0
28158,13,0,13,0,0.0,0.0
40112,13,0,13,0,0.0,0.0
25987,12,0,12,0,0.0,0.0
25961,6,0,6,0,0.0,0.0
40651,6,0,6,0,0.0,0.0
40098,4,0,4,0,0.0,0.0
29121,18,0,18,0,0.0,0.0
29262,6,0,6,0,0.0,0.0
29094,13,0,13,0,0.0,0.0
25928,7,0,7,0,0.0,0.0
29103,13,0,13,0,0.0,0.0
29110,7,0,7,0,0.0,0.0
40092,6,0,6,0,0.0,0.0
41124,37,0,37,0,0.0,0.0
40465,12,0,12,0,0.0,0.0
29118,15,0,15,0,0.0,0.0
25687,13,0,13,0,0.0,0.0
29123,44,0,44,0,0.0,0.0
27919,30,0,30,0,0.0,0.0
27772,4,0,4,0,0.0,0.0
40000,10,0,10,0,0.0,0.0
29227,8,0,8,0,0.0,0.0
27831,23,0,23,0,0.0,0.0
25463,9,0,9,0,0.0,0.0
41195,15,0,13,2,0.0,0.0
40510,11,0,11,0,0.0,0.0
29232,64,0,64,0,0.0,0.0
27834,19,0,19,0,0.0,0.0
39997,23,0,23,0,0.0,0.0
25452,16,0,16,0,0.0,0.0
27875,18,0,18,0,0.0,0.0
29249,34,0,34,0,0.0,0.0
27840,33,0,33,0,0.0,0.0
40545,6,0,6,0,0.0,0.0
40541,4,0,4,0,0.0,0.0
39992,9,0,9,0,0.0,0.0
40537,8,0,8,0,0.0,0.0
41203,7,0,6,1,0.0,0.0
27906,10,0,10,0,0.0,0.0
29219,6,0,6,0,0.0,0.0
41057,13,0,13,0,0.0,0.0
27738,8,0,8,0,0.0,0.0
25679,8,0,8,0,0.0,0.0
29134,8,0,8,0,0.0,0.0
27693,9,0,9,0,0.0,0.0
25608,15,0,15,0,0.0,0.0
41152,30,0,21,9,0.0,0.0
27941,37,0,37,0,0.0,0.0
29189,9,0,9,0,0.0,0.0
25551,13,0,13,0,0.0,0.0
40492,28,0,27,1,0.0,0.0
40508,10,0,10,0,0.0,0.0
40599,7,0,7,0,0.0,0.0
40063,11,0,11,0,0.0,0.0
25501,16,0,16,0,0.0,0.0
27709,18,0,18,0,0.0,0.0
29190,24,0,24,0,0.0,0.0
27713,8,0,8,0,0.0,0.0
41180,9,0,3,6,0.0,0.0
27725,54,0,54,0,0.0,0.0
25482,6,0,6,0,0.0,0.0
40125,7,0,7,0,0.0,0.0
26027,9,0,9,0,0.0,0.0
28980,14,0,14,0,0.0,0.0
40785,30,0,30,0,0.0,0.0
28683,17,0,17,0,0.0,0.0
26725,8,0,8,0,0.0,0.0
26712,6,0,6,0,0.0,0.0
28692,17,0,17,0,0.0,0.0
40180,4,0,4,0,0.0,0.0
28716,4,0,4,0,0.0,0.0
27038,10,0,10,0,0.0,0.0
40915,4,0,4,0,0.0,0.0
26708,8,0,8,0,0.0,0.0
28368,5,0,5,0,0.0,0.0
28546,10,0,10,0,0.0,0.0
26691,7,0,7,0,0.0,0.0
28340,14,0,14,0,0.0,0.0
27162,4,0,4,0,0.0,0.0
26651,4,0,4,0,0.0,0.0
26596,14,0,14,0,0.0,0.0
40173,17,0,17,0,0.0,0.0
27181,7,0,7,0,0.0,0.0
26542,13,0,13,0,0.0,0.0
27211,9,0,9,0,0.0,0.0
27023,9,0,9,0,0.0,0.0
28433,6,0,6,0,0.0,0.0
26990,12,0,12,0,0.0,0.0
40901,10,0,10,0,0.0,0.0
40314,28,0,28,0,0.0,0.0
26879,6,0,6,0,0.0,0.0
26878,4,0,4,0,0.0,0.0
40817,32,0,32,0,0.0,0.0
26913,12,0,12,0,0.0,0.0
40823,14,0,14,0,0.0,0.0
28498,12,0,12,0,0.0,0.0
26825,28,0,28,0,0.0,0.0
26931,8,0,8,0,0.0,0.0
40241,5,0,5,0,0.0,0.0
28487,5,0,5,0,0.0,0.0
26803,12,0,12,0,0.0,0.0
26972,4,0,4,0,0.0,0.0
26774,23,0,23,0,0.0,0.0
40801,15,0,15,0,0.0,0.0
26985,12,0,12,0,0.0,0.0
26989,22,0,22,0,0.0,0.0
28458,5,0,5,0,0.0,0.0
28455,12,0,12,0,0.0,0.0
26519,6,0,6,0,0.0,0.0
40326,5,0,5,0,0.0,0.0
26515,6,0,6,0,0.0,0.0
27402,8,0,8,0,0.0,0.0
40740,8,0,8,0,0.0,0.0
40379,4,0,4,0,0.0,0.0
41007,16,0,16,0,0.0,0.0
40672,14,0,14,0,0.0,0.0
40145,3,0,3,0,0.0,0.0
27434,6,0,6,0,0.0,0.0
40654,15,0,15,0,0.0,0.0
26151,7,0,7,0,0.0,0.0
26098,6,0,6,0,0.0,0.0
27469,22,0,22,0,0.0,0.0
26096,13,0,13,0,0.0,0.0
41020,20,0,20,0,0.0,0.0
26075,6,0,6,0,0.0,0.0
26057,4,0,4,0,0.0,0.0
28849,10,0,10,0,0.0,0.0
28850,22,0,21,1,0.0,0.0
41031,10,0,10,0,0.0,0.0
26031,9,0,9,0,0.0,0.0
40137,8,0,8,0,0.0,0.0
28277,3,0,3,0,0.0,0.0
40979,4,0,4,0,0.0,0.0
26476,42,0,40,2,0.0,0.0
40972,35,0,35,0,0.0,0.0
26462,7,0,7,0,0.0,0.0
26439,5,0,5,0,0.0,0.0
26437,5,0,5,0,0.0,0.0
28768,4,0,4,0,0.0,0.0
28780,14,0,14,0,0.0,0.0
26430,21,0,21,0,0.0,0.0
27229,6,0,6,0,0.0,0.0
26371,18,0,18,0,0.0,0.0
28794,7,0,7,0,0.0,0.0
26367,12,0,12,0,0.0,0.0
27236,20,0,20,0,0.0,0.0
40768,5,0,5,0,0.0,0.0
27329,33,0,33,0,0.0,0.0
26352,15,0,15,0,0.0,0.0
27375,3,0,3,0,0.0,0.0
40971,7,0,7,0,0.0,0.0
28327,16,0,16,0,0.0,0.0
26226,9,0,9,0,0.0,0.0
28827,11,0,11,0,0.0,0.0
40628,10,0,10,0,0.0,0.0
37324,12,0,12,0,0.0,0.0
39958,7,0,7,0,0.0,0.0
34639,17,0,17,0,0.0,0.0
34795,9,0,9,0,0.0,0.0
34780,6,0,6,0,0.0,0.0
34774,15,0,15,0,0.0,0.0
34741,11,0,11,0,0.0,0.0
34732,11,0,11,0,0.0,0.0
34728,10,0,10,0,0.0,0.0
38023,6,0,6,0,0.0,0.0
34673,4,0,4,0,0.0,0.0
38029,14,0,14,0,0.0,0.0
38033,8,0,8,0,0.0,0.0
34636,28,0,28,0,0.0,0.0
34445,24,0,24,0,0.0,0.0
38047,7,0,7,0,0.0,0.0
34596,4,0,4,0,0.0,0.0
34564,17,0,17,0,0.0,0.0
34555,35,0,35,0,0.0,0.0
34537,5,0,5,0,0.0,0.0
34526,7,0,7,0,0.0,0.0
34524,18,0,18,0,0.0,0.0
34518,23,0,23,0,0.0,0.0
34513,4,0,4,0,0.0,0.0
34505,9,0,9,0,0.0,0.0
34796,16,0,16,0,0.0,0.0
38022,16,0,16,0,0.0,0.0
34825,5,0,5,0,0.0,0.0
34851,9,0,9,0,0.0,0.0
35193,5,0,5,0,0.0,0.0
35191,18,0,18,0,0.0,0.0
35188,9,0,9,0,0.0,0.0
35173,10,0,10,0,0.0,0.0
37843,22,0,22,0,0.0,0.0
35172,7,0,7,0,0.0,0.0
35164,10,0,10,0,0.0,0.0
35160,5,0,5,0,0.0,0.0
35119,4,0,4,0,0.0,0.0
35097,23,0,23,0,0.0,0.0
37921,15,0,15,0,0.0,0.0
37924,7,0,7,0,0.0,0.0
35023,24,0,24,0,0.0,0.0
35008,43,0,43,0,0.0,0.0
34962,6,0,6,0,0.0,0.0
34956,53,0,53,0,0.0,0.0
34949,24,0,24,0,0.0,0.0
37971,3,0,3,0,0.0,0.0
34903,11,0,11,0,0.0,0.0
37975,5,0,5,0,0.0,0.0
34853,15,0,15,0,0.0,0.0
34501,8,0,8,0,0.0,0.0
38057,24,0,24,0,0.0,0.0
35216,5,0,5,0,0.0,0.0
33569,12,0,12,0,0.0,0.0
33711,6,0,6,0,0.0,0.0
33696,20,0,20,0,0.0,0.0
38115,12,0,11,1,0.0,0.0
33694,8,0,8,0,0.0,0.0
33692,3,0,3,0,0.0,0.0
33652,8,0,8,0,0.0,0.0
33620,8,0,8,0,0.0,0.0
38141,9,0,9,0,0.0,0.0
33599,48,0,48,0,0.0,0.0
33573,10,0,10,0,0.0,0.0
38203,26,0,26,0,0.0,0.0
34363,7,0,7,0,0.0,0.0
33536,4,0,4,0,0.0,0.0
38204,6,0,6,0,0.0,0.0
33476,23,0,23,0,0.0,0.0
38238,8,0,8,0,0.0,0.0
33463,23,0,23,0,0.0,0.0
33440,7,0,7,0,0.0,0.0
33431,40,0,38,2,0.0,0.0
33404,7,0,7,0,0.0,0.0
33396,25,0,25,0,0.0,0.0
38259,18,0,18,0,0.0,0.0
33712,20,0,20,0,0.0,0.0
33776,25,0,25,0,0.0,0.0
33821,9,0,7,2,0.0,0.0
38114,14,0,14,0,0.0,0.0
38058,5,0,5,0,0.0,0.0
34348,13,0,13,0,0.0,0.0
38061,10,0,10,0,0.0,0.0
38080,17,0,16,1,0.0,0.0
34241,8,0,8,0,0.0,0.0
34240,26,0,26,0,0.0,0.0
34210,14,0,14,0,0.0,0.0
38086,18,0,18,0,0.0,0.0
38087,8,0,8,0,0.0,0.0
34205,7,0,7,0,0.0,0.0
34177,12,0,12,0,0.0,0.0
38100,13,0,13,0,0.0,0.0
34134,23,0,23,0,0.0,0.0
34084,15,0,14,1,0.0,0.0
34027,7,0,7,0,0.0,0.0
34026,19,0,19,0,0.0,0.0
34010,13,0,13,0,0.0,0.0
33958,4,0,4,0,0.0,0.0
33913,10,0,10,0,0.0,0.0
33896,28,0,28,0,0.0,0.0
33891,8,0,8,0,0.0,0.0
35203,16,0,16,0,0.0,0.0
35217,18,0,18,0,0.0,0.0
33323,23,0,23,0,0.0,0.0
37485,28,0,28,0,0.0,0.0
36747,19,0,19,0,0.0,0.0
36707,8,0,8,0,0.0,0.0
36705,9,0,9,0,0.0,0.0
36691,15,0,15,0,0.0,0.0
37453,5,0,5,0,0.0,0.0
36678,8,0,8,0,0.0,0.0
36662,6,0,6,0,0.0,0.0
36631,12,0,11,1,0.0,0.0
37475,7,0,7,0,0.0,0.0
36618,25,0,25,0,0.0,0.0
36598,3,0,3,0,0.0,0.0
36415,12,0,12,0,0.0,0.0
36568,12,0,12,0,0.0,0.0
36545,21,0,21,0,0.0,0.0
37519,5,0,5,0,0.0,0.0
36540,18,0,18,0,0.0,0.0
36518,18,0,18,0,0.0,0.0
36515,11,0,11,0,0.0,0.0
37535,25,0,25,0,0.0,0.0
36459,12,0,12,0,0.0,0.0
36440,17,0,17,0,0.0,0.0
37576,4,0,4,0,0.0,0.0
36754,21,0,21,0,0.0,0.0
36767,12,0,12,0,0.0,0.0
36780,18,0,18,0,0.0,0.0
37420,14,0,14,0,0.0,0.0
37333,27,0,27,0,0.0,0.0
37254,7,0,7,0,0.0,0.0
37334,6,0,6,0,0.0,0.0
37236,12,0,12,0,0.0,0.0
37205,22,0,22,0,0.0,0.0
37146,27,0,27,0,0.0,0.0
37115,10,0,10,0,0.0,0.0
37073,20,0,20,0,0.0,0.0
37045,13,0,13,0,0.0,0.0
37372,18,0,18,0,0.0,0.0
37403,12,0,12,0,0.0,0.0
36969,9,0,9,0,0.0,0.0
36964,10,0,10,0,0.0,0.0
37404,8,0,8,0,0.0,0.0
36937,4,0,4,0,0.0,0.0
36933,25,0,24,1,0.0,0.0
36921,8,0,8,0,0.0,0.0
36848,5,0,5,0,0.0,0.0
36844,16,0,16,0,0.0,0.0
36830,12,0,12,0,0.0,0.0
37415,5,0,5,0,0.0,0.0
36437,23,0,23,0,0.0,0.0
36411,28,0,28,0,0.0,0.0
35238,11,0,10,1,0.0,0.0
35486,11,0,11,0,0.0,0.0
37762,11,0,11,0,0.0,0.0
35798,27,0,27,0,0.0,0.0
35786,14,0,14,0,0.0,0.0
37791,16,0,16,0,0.0,0.0
35768,10,0,10,0,0.0,0.0
35709,8,0,8,0,0.0,0.0
35653,11,0,11,0,0.0,0.0
35555,5,0,5,0,0.0,0.0
35523,8,0,8,0,0.0,0.0
37812,6,0,6,0,0.0,0.0
35483,17,0,17,0,0.0,0.0
36370,15,0,15,0,0.0,0.0
35478,9,0,9,0,0.0,0.0
35458,11,0,11,0,0.0,0.0
35452,6,0,6,0,0.0,0.0
35419,12,0,12,0,0.0,0.0
35361,9,0,9,0,0.0,0.0
35336,5,0,5,0,0.0,0.0
35329,4,0,4,0,0.0,0.0
37815,11,0,11,0,0.0,0.0
35318,12,0,12,0,0.0,0.0
35246,3,0,3,0,0.0,0.0
37755,13,0,13,0,0.0,0.0
35814,11,0,11,0,0.0,0.0
35825,5,0,5,0,0.0,0.0
35828,9,0,9,0,0.0,0.0
36300,17,0,17,0,0.0,0.0
37611,7,0,7,0,0.0,0.0
37627,12,0,12,0,0.0,0.0
36281,12,0,12,0,0.0,0.0
37666,12,0,12,0,0.0,0.0
36244,8,0,8,0,0.0,0.0
37692,10,0,10,0,0.0,0.0
36230,22,0,22,0,0.0,0.0
36223,46,0,46,0,0.0,0.0
36139,29,0,29,0,0.0,0.0
36089,17,0,17,0,0.0,0.0
36061,20,0,20,0,0.0,0.0
36034,13,0,13,0,0.0,0.0
36028,18,0,18,0,0.0,0.0
35904,16,0,16,0,0.0,0.0
35903,21,0,21,0,0.0,0.0
35889,7,0,7,0,0.0,0.0
37704,29,0,29,0,0.0,0.0
35871,12,0,12,0,0.0,0.0
35868,12,0,12,0,0.0,0.0
35860,16,0,16,0,0.0,0.0
33337,24,0,24,0,0.0,0.0
38309,4,0,4,0,0.0,0.0
29286,9,0,9,0,0.0,0.0
30703,15,0,15,0,0.0,0.0
30824,18,0,18,0,0.0,0.0
39472,5,0,5,0,0.0,0.0
30812,6,0,6,0,0.0,0.0
39482,5,0,5,0,0.0,0.0
30802,14,0,14,0,0.0,0.0
30742,3,0,3,0,0.0,0.0
30737,12,0,12,0,0.0,0.0
30726,12,0,12,0,0.0,0.0
30716,12,0,12,0,0.0,0.0
39581,9,0,9,0,0.0,0.0
30658,11,0,11,0,0.0,0.0
30360,4,0,4,0,0.0,0.0
39586,19,0,19,0,0.0,0.0
30628,19,0,19,0,0.0,0.0
30603,6,0,6,0,0.0,0.0
39632,14,0,14,0,0.0,0.0
30599,5,0,5,0,0.0,0.0
39659,14,0,14,0,0.0,0.0
30524,5,0,5,0,0.0,0.0
30511,13,0,13,0,0.0,0.0
39709,20,0,20,0,0.0,0.0
30431,30,0,30,0,0.0,0.0
30837,17,0,17,0,0.0,0.0
39343,10,0,10,0,0.0,0.0
39338,16,0,16,0,0.0,0.0
30887,14,0,13,1,0.0,0.0
31301,18,0,18,0,0.0,0.0
31296,19,0,17,2,0.0,0.0
31293,12,0,12,0,0.0,0.0
31281,8,0,8,0,0.0,0.0
31207,12,0,12,0,0.0,0.0
31205,6,0,6,0,0.0,0.0
31197,3,0,3,0,0.0,0.0
31183,5,0,5,0,0.0,0.0
31174,13,0,13,0,0.0,0.0
39218,4,0,4,0,0.0,0.0
31147,13,0,13,0,0.0,0.0
31122,35,0,35,0,0.0,0.0
31082,29,0,29,0,0.0,0.0
31077,11,0,11,0,0.0,0.0
31048,6,0,6,0,0.0,0.0
39234,13,0,13,0,0.0,0.0
31026,8,0,8,0,0.0,0.0
39309,9,0,9,0,0.0,0.0
31004,30,0,30,0,0.0,0.0
30947,25,0,25,0,0.0,0.0
30917,12,0,12,0,0.0,0.0
30361,8,0,8,0,0.0,0.0
30355,12,0,12,0,0.0,0.0
31336,7,0,7,0,0.0,0.0
29565,6,0,6,0,0.0,0.0
29746,4,0,4,0,0.0,0.0
29712,26,0,26,0,0.0,0.0
39836,13,0,13,0,0.0,0.0
29695,28,0,28,0,0.0,0.0
39843,18,0,18,0,0.0,0.0
29686,6,0,6,0,0.0,0.0
29644,6,0,6,0,0.0,0.0
29614,11,0,11,0,0.0,0.0
29604,11,0,11,0,0.0,0.0
29591,4,0,4,0,0.0,0.0
29562,5,0,5,0,0.0,0.0
30340,8,0,8,0,0.0,0.0
29545,16,0,16,0,0.0,0.0
29538,6,0,6,0,0.0,0.0
29523,3,0,3,0,0.0,0.0
29487,7,0,7,0,0.0,0.0
29436,8,0,8,0,0.0,0.0
29373,5,0,5,0,0.0,0.0
39942,16,0,16,0,0.0,0.0
39953,9,0,9,0,0.0,0.0
29369,8,0,8,0,0.0,0.0
29301,11,0,11,0,0.0,0.0
29776,5,0,5,0,0.0,0.0
29778,5,0,5,0,0.0,0.0
29779,6,0,5,1,0.0,0.0
39823,11,0,11,0,0.0,0.0
39720,56,0,56,0,0.0,0.0
30274,7,0,7,0,0.0,0.0
30268,6,0,6,0,0.0,0.0
30223,12,0,12,0,0.0,0.0
39767,28,0,28,0,0.0,0.0
30181,7,0,7,0,0.0,0.0
30166,9,0,9,0,0.0,0.0
30144,5,0,5,0,0.0,0.0
30110,22,0,22,0,0.0,0.0
30102,11,0,11,0,0.0,0.0
30093,11,0,11,0,0.0,0.0
39784,6,0,5,1,0.0,0.0
30088,22,0,22,0,0.0,0.0
30083,13,0,13,0,0.0,0.0
39813,6,0,6,0,0.0,0.0
29919,7,0,7,0,0.0,0.0
29862,7,0,7,0,0.0,0.0
29847,5,0,5,0,0.0,0.0
29810,10,0,10,0,0.0,0.0
29799,7,0,7,0,0.0,0.0
29780,4,0,4,0,0.0,0.0
39133,11,0,11,0,0.0,0.0
39054,7,0,7,0,0.0,0.0
38340,15,0,15,0,0.0,0.0
32555,13,0,12,1,0.0,0.0
38488,16,0,15,1,0.0,0.0
32679,19,0,19,0,0.0,0.0
32636,18,0,18,0,0.0,0.0
32615,3,0,3,0,0.0,0.0
38490,14,0,14,0,0.0,0.0
32590,34,0,34,0,0.0,0.0
32583,12,0,12,0,0.0,0.0
32563,7,0,7,0,0.0,0.0
32557,7,0,7,0,0.0,0.0
32556,29,0,29,0,0.0,0.0
32534,25,0,25,0,0.0,0.0
32327,6,0,6,0,0.0,0.0
32526,5,0,5,0,0.0,0.0
38532,9,0,9,0,0.0,0.0
32498,23,0,23,0,0.0,0.0
32484,23,0,23,0,0.0,0.0
32470,5,0,5,0,0.0,0.0
32462,18,0,18,0,0.0,0.0
38542,4,0,4,0,0.0,0.0
32431,8,0,8,0,0.0,0.0
38543,15,0,15,0,0.0,0.0
38548,4,0,4,0,0.0,0.0
38480,8,0,8,0,0.0,0.0
32804,6,0,6,0,0.0,0.0
38458,6,0,6,0,0.0,0.0
32824,10,0,9,1,0.0,0.0
38355,8,0,8,0,0.0,0.0
33298,37,0,37,0,0.0,0.0
33295,11,0,11,0,0.0,0.0
33290,6,0,6,0,0.0,0.0
33278,8,0,8,0,0.0,0.0
33265,31,0,31,0,0.0,0.0
33238,4,0,4,0,0.0,0.0
38365,23,0,23,0,0.0,0.0
33115,22,0,22,0,0.0,0.0
25376,20,0,20,0,0.0,0.0
38390,8,0,8,0,0.0,0.0
32995,9,0,9,0,0.0,0.0
32971,5,0,5,0,0.0,0.0
32943,4,0,4,0,0.0,0.0
32937,11,0,11,0,0.0,0.0
32933,19,0,19,0,0.0,0.0
32929,5,0,5,0,0.0,0.0
32913,16,0,16,0,0.0,0.0
38429,4,0,4,0,0.0,0.0
32863,3,0,3,0,0.0,0.0
32846,5,0,5,0,0.0,0.0
32342,6,0,6,0,0.0,0.0
32303,11,0,11,0,0.0,0.0
31385,21,0,21,0,0.0,0.0
38780,14,0,14,0,0.0,0.0
31738,13,0,13,0,0.0,0.0
31734,20,0,19,1,0.0,0.0
31732,13,0,13,0,0.0,0.0
31730,3,0,3,0,0.0,0.0
38760,33,0,33,0,0.0,0.0
31709,22,0,22,0,0.0,0.0
31705,57,0,57,0,0.0,0.0
31686,16,0,16,0,0.0,0.0
31679,6,0,6,0,0.0,0.0
38768,7,0,7,0,0.0,0.0
31650,11,0,11,0,0.0,0.0
32284,17,0,17,0,0.0,0.0
31632,7,0,7,0,0.0,0.0
31621,8,0,8,0,0.0,0.0
31589,27,0,27,0,0.0,0.0
31566,7,0,7,0,0.0,0.0
38828,10,0,10,0,0.0,0.0
31507,13,0,13,0,0.0,0.0
38886,11,0,11,0,0.0,0.0
31455,6,0,6,0,0.0,0.0
38989,14,0,14,0,0.0,0.0
39001,9,0,9,0,0.0,0.0
31782,17,0,17,0,0.0,0.0
31813,13,0,13,0,0.0,0.0
31840,18,0,18,0,0.0,0.0
31859,8,0,8,0,0.0,0.0
38642,11,0,11,0,0.0,0.0
32243,11,0,11,0,0.0,0.0
32237,5,0,5,0,0.0,0.0
32236,12,0,12,0,0.0,0.0
32233,7,0,7,0,0.0,0.0
38644,18,0,18,0,0.0,0.0
32151,20,0,20,0,0.0,0.0
32068,11,0,11,0,0.0,0.0
32052,6,0,6,0,0.0,0.0
31989,5,0,5,0,0.0,0.0
31985,14,0,14,0,0.0,0.0
31952,24,0,24,0,0.0,0.0
31927,15,0,15,0,0.0,0.0
31921,13,0,13,0,0.0,0.0
31908,9,0,9,0,0.0,0.0
38646,7,0,7,0,0.0,0.0
38673,8,0,8,0,0.0,0.0
31905,11,0,11,0,0.0,0.0
31885,20,0,20,0,0.0,0.0
38736,6,0,6,0,0.0,0.0
38745,8,0,8,0,0.0,0.0
3,7,0,7,0,0.0,0.0
20495,11,0,11,0,0.0,0.0
25364,5,0,5,0,0.0,0.0
8056,17,0,17,0,0.0,0.0
8329,5,0,5,0,0.0,0.0
8328,4,0,4,0,0.0,0.0
8310,4,0,4,0,0.0,0.0
8309,9,0,9,0,0.0,0.0
8304,11,0,11,0,0.0,0.0
8285,7,0,7,0,0.0,0.0
8220,14,0,14,0,0.0,0.0
8200,8,0,8,0,0.0,0.0
8145,16,0,16,0,0.0,0.0
8125,25,0,25,0,0.0,0.0
8118,14,0,14,0,0.0,0.0
8102,24,0,24,0,0.0,0.0
8051,11,0,11,0,0.0,0.0
8365,31,0,28,3,0.0,0.0
8040,14,0,14,0,0.0,0.0
8039,12,0,12,0,0.0,0.0
8029,8,0,8,0,0.0,0.0
7997,23,0,23,0,0.0,0.0
7908,5,0,5,0,0.0,0.0
7897,14,0,14,0,0.0,0.0
7845,5,0,5,0,0.0,0.0
7717,11,0,11,0,0.0,0.0
7640,22,0,22,0,0.0,0.0
7633,6,0,6,0,0.0,0.0
7628,9,0,9,0,0.0,0.0
7623,14,0,14,0,0.0,0.0
8364,19,0,19,0,0.0,0.0
8371,28,0,28,0,0.0,0.0
7595,16,0,16,0,0.0,0.0
8796,10,0,10,0,0.0,0.0
8983,6,0,6,0,0.0,0.0
8972,9,0,9,0,0.0,0.0
8959,9,0,9,0,0.0,0.0
8889,13,0,13,0,0.0,0.0
8882,11,0,11,0,0.0,0.0
8854,22,0,22,0,0.0,0.0
8849,25,0,25,0,0.0,0.0
8830,5,0,5,0,0.0,0.0
8827,22,0,22,0,0.0,0.0
8815,8,0,8,0,0.0,0.0
8807,9,0,9,0,0.0,0.0
8803,15,0,15,0,0.0,0.0
8753,27,0,27,0,0.0,0.0
8415,11,0,11,0,0.0,0.0
8708,7,0,7,0,0.0,0.0
8616,17,0,17,0,0.0,0.0
8610,16,0,16,0,0.0,0.0
8579,6,0,6,0,0.0,0.0
8573,11,0,11,0,0.0,0.0
8541,6,0,6,0,0.0,0.0
8532,13,0,13,0,0.0,0.0
8516,11,0,11,0,0.0,0.0
8487,14,0,14,0,0.0,0.0
8476,7,0,7,0,0.0,0.0
8472,23,0,23,0,0.0,0.0
8424,22,0,22,0,0.0,0.0
7599,6,0,6,0,0.0,0.0
7583,7,0,7,0,0.0,0.0
9016,7,0,7,0,0.0,0.0
6440,12,0,12,0,0.0,0.0
6678,33,0,33,0,0.0,0.0
6631,11,0,11,0,0.0,0.0
6628,7,0,7,0,0.0,0.0
6624,13,0,13,0,0.0,0.0
6594,13,0,13,0,0.0,0.0
6592,16,0,16,0,0.0,0.0
6583,11,0,11,0,0.0,0.0
6567,12,0,12,0,0.0,0.0
6559,3,0,3,0,0.0,0.0
6541,16,0,16,0,0.0,0.0
6526,41,0,41,0,0.0,0.0
6464,40,0,40,0,0.0,0.0
6426,15,0,15,0,0.0,0.0
6693,11,0,11,0,0.0,0.0
6408,4,0,4,0,0.0,0.0
6399,13,0,13,0,0.0,0.0
6396,4,0,4,0,0.0,0.0
6292,10,0,10,0,0.0,0.0
6274,4,0,4,0,0.0,0.0
6211,39,0,39,0,0.0,0.0
6176,5,0,5,0,0.0,0.0
6161,5,0,5,0,0.0,0.0
6141,6,0,6,0,0.0,0.0
6122,13,0,13,0,0.0,0.0
6119,5,0,5,0,0.0,0.0
6043,5,0,5,0,0.0,0.0
6680,20,0,20,0,0.0,0.0
6713,33,0,33,0,0.0,0.0
7578,6,0,6,0,0.0,0.0
7168,18,0,18,0,0.0,0.0
7570,9,0,9,0,0.0,0.0
7516,3,0,3,0,0.0,0.0
7511,5,0,5,0,0.0,0.0
7488,18,0,18,0,0.0,0.0
7472,22,0,22,0,0.0,0.0
7418,8,0,8,0,0.0,0.0
7312,17,0,17,0,0.0,0.0
7285,9,0,9,0,0.0,0.0
7283,9,0,9,0,0.0,0.0
7263,11,0,11,0,0.0,0.0
7207,23,0,23,0,0.0,0.0
7176,9,0,9,0,0.0,0.0
7099,19,0,19,0,0.0,0.0
6725,9,0,9,0,0.0,0.0
6968,21,0,21,0,0.0,0.0
6961,26,0,26,0,0.0,0.0
6951,7,0,7,0,0.0,0.0
6935,6,0,6,0,0.0,0.0
6923,23,0,23,0,0.0,0.0
6895,14,0,14,0,0.0,0.0
6814,5,0,5,0,0.0,0.0
6786,7,0,7,0,0.0,0.0
6765,15,0,15,0,0.0,0.0
6763,30,0,30,0,0.0,0.0
6750,5,0,5,0,0.0,0.0
6735,7,0,7,0,0.0,0.0
8995,13,0,13,0,0.0,0.0
9031,7,0,7,0,0.0,0.0
6011,30,0,30,0,0.0,0.0
10806,5,0,5,0,0.0,0.0
11263,8,0,8,0,0.0,0.0
11238,9,0,9,0,0.0,0.0
11213,18,0,18,0,0.0,0.0
11184,8,0,8,0,0.0,0.0
11179,9,0,9,0,0.0,0.0
11082,3,0,3,0,0.0,0.0
11065,19,0,19,0,0.0,0.0
10962,14,0,14,0,0.0,0.0
10955,7,0,7,0,0.0,0.0
10922,18,0,18,0,0.0,0.0
