joint_idx,source,brnpdb_id,common_name,HIV_active,community
18082,HIV,,,0.0,6874
18083,HIV,,,0.0,6874
18084,HIV,,,0.0,6874
18085,HIV,,,1.0,6874
18086,HIV,,,0.0,6874
18087,HIV,,,0.0,6874
18088,HIV,,,0.0,6874
18089,HIV,,,0.0,6874
18090,HIV,,,0.0,6874
18091,HIV,,,0.0,6874
18092,HIV,,,0.0,6874
18093,HIV,,,0.0,3021
18094,HIV,,,1.0,434
18095,HIV,,,1.0,434
18096,HIV,,,1.0,434
18097,HIV,,,1.0,434
18098,HIV,,,0.0,434
18099,HIV,,,1.0,434
18100,HIV,,,1.0,434
18101,HIV,,,0.0,434
18102,HIV,,,0.0,434
18103,HIV,,,1.0,434
18104,HIV,,,0.0,434
18105,HIV,,,0.0,434
18106,HIV,,,1.0,434
18107,HIV,,,1.0,434
18108,HIV,,,0.0,6878
18109,HIV,,,0.0,441
18110,HIV,,,0.0,8710
18111,HIV,,,0.0,6871
18112,HIV,,,0.0,6870
18113,HIV,,,0.0,6870
18114,HIV,,,0.0,6879
18115,HIV,,,0.0,5363
18116,HIV,,,0.0,5363
18117,HIV,,,0.0,6880
18118,HIV,,,0.0,6880
18119,HIV,,,0.0,6880
18120,HIV,,,0.0,5363
18121,HIV,,,0.0,5363
18122,HIV,,,0.0,5363
18123,HIV,,,0.0,6880
18124,HIV,,,0.0,5363
18125,HIV,,,0.0,6871
18126,HIV,,,0.0,6881
18127,HIV,,,0.0,335
18128,HIV,,,0.0,335
18129,HIV,,,0.0,335
18130,HIV,,,0.0,7356
18131,HIV,,,0.0,7356
18132,HIV,,,0.0,7356
18133,HIV,,,0.0,6882
18134,HIV,,,0.0,6883
18135,HIV,,,0.0,6917
18136,HIV,,,0.0,6884
18137,HIV,,,0.0,6885
18138,HIV,,,0.0,6885
18139,HIV,,,0.0,6885
18140,HIV,,,0.0,6884
18141,HIV,,,0.0,6885
18142,HIV,,,0.0,6885
18143,HIV,,,0.0,6886
18144,HIV,,,0.0,6887
18145,HIV,,,0.0,13761
18146,HIV,,,0.0,13761
18147,HIV,,,0.0,13761
18148,HIV,,,1.0,2559
18149,HIV,,,0.0,12533
18150,HIV,,,0.0,1280
18151,HIV,,,0.0,1280
18152,HIV,,,0.0,5165
18153,HIV,,,0.0,1344
18154,HIV,,,0.0,1016
18155,HIV,,,0.0,6888
18156,HIV,,,0.0,5867
18157,HIV,,,1.0,6889
18158,HIV,,,1.0,6890
18159,HIV,,,1.0,6891
18160,HIV,,,1.0,6892
18161,HIV,,,1.0,434
18162,HIV,,,1.0,434
18163,HIV,,,0.0,10390
18164,HIV,,,0.0,10390
18165,HIV,,,0.0,10390
18166,HIV,,,0.0,10390
18167,HIV,,,0.0,10390
18168,HIV,,,0.0,10390
18169,HIV,,,0.0,10390
18170,HIV,,,0.0,10390
18171,HIV,,,0.0,3279
18172,HIV,,,0.0,6893
18173,HIV,,,0.0,6894
18174,HIV,,,0.0,2095
18175,HIV,,,0.0,2095
18176,HIV,,,0.0,2095
18177,HIV,,,0.0,2095
18178,HIV,,,0.0,6895
18179,HIV,,,0.0,2095
18180,HIV,,,0.0,2095
18181,HIV,,,0.0,3279
18182,HIV,,,0.0,6801
18183,HIV,,,0.0,3279
18184,HIV,,,0.0,3138
18185,HIV,,,0.0,6801
18186,HIV,,,0.0,6801
18187,HIV,,,0.0,6801
18188,HIV,,,0.0,6801
18189,HIV,,,0.0,6801
18190,HIV,,,0.0,6801
18191,HIV,,,0.0,7113
18192,HIV,,,0.0,6801
18193,HIV,,,0.0,6896
18194,HIV,,,0.0,7337
18195,HIV,,,0.0,7337
18196,HIV,,,0.0,7337
18197,HIV,,,0.0,6897
18198,HIV,,,0.0,6897
18199,HIV,,,0.0,6897
18200,HIV,,,0.0,7337
18201,HIV,,,0.0,7337
18202,HIV,,,0.0,7337
18203,HIV,,,0.0,7337
18204,HIV,,,0.0,36
18205,HIV,,,0.0,6505
18206,HIV,,,0.0,6119
18207,HIV,,,0.0,5740
18208,HIV,,,0.0,36
18209,HIV,,,0.0,5747
18210,HIV,,,0.0,4662
18211,HIV,,,0.0,4662
18212,HIV,,,0.0,4662
18213,HIV,,,0.0,36
18214,HIV,,,0.0,12656
18215,HIV,,,0.0,6898
18216,HIV,,,0.0,6899
18217,HIV,,,0.0,6900
18218,HIV,,,0.0,6901
18219,HIV,,,0.0,6902
18220,HIV,,,0.0,6801
18221,HIV,,,0.0,6801
18222,HIV,,,0.0,6903
18223,HIV,,,0.0,434
18224,HIV,,,0.0,6801
18225,HIV,,,0.0,6904
18226,HIV,,,0.0,1016
18227,HIV,,,0.0,10400
18228,HIV,,,0.0,10400
18229,HIV,,,0.0,6905
18230,HIV,,,0.0,6904
18231,HIV,,,0.0,2095
18232,HIV,,,0.0,6902
18233,HIV,,,0.0,1344
18234,HIV,,,0.0,6906
18235,HIV,,,0.0,6906
18236,HIV,,,0.0,6582
18237,HIV,,,0.0,6582
18238,HIV,,,0.0,1280
18239,HIV,,,0.0,1280
18240,HIV,,,0.0,1280
18241,HIV,,,0.0,6801
18242,HIV,,,0.0,6801
18243,HIV,,,0.0,6907
18244,HIV,,,0.0,3138
18245,HIV,,,0.0,6801
18246,HIV,,,0.0,7356
18247,HIV,,,0.0,7356
18248,HIV,,,0.0,7356
18249,HIV,,,0.0,7356
18250,HIV,,,0.0,1016
18251,HIV,,,0.0,1016
18252,HIV,,,0.0,5363
18253,HIV,,,0.0,5363
18254,HIV,,,0.0,5363
18255,HIV,,,0.0,5363
18256,HIV,,,0.0,5363
18257,HIV,,,0.0,5363
18258,HIV,,,0.0,6908
18259,HIV,,,0.0,7604
18260,HIV,,,0.0,6909
18261,HIV,,,0.0,6909
18262,HIV,,,0.0,6909
18263,HIV,,,0.0,6910
18264,HIV,,,0.0,5
18265,HIV,,,0.0,6911
18266,HIV,,,0.0,6912
18267,HIV,,,0.0,6913
18268,HIV,,,0.0,7858
18269,HIV,,,0.0,6914
18270,HIV,,,0.0,1742
18271,HIV,,,0.0,335
18272,HIV,,,0.0,6915
18273,HIV,,,0.0,6916
18274,HIV,,,0.0,6917
18275,HIV,,,0.0,6872
18276,HIV,,,0.0,10138
18277,HIV,,,0.0,10138
18278,HIV,,,0.0,6918
18279,HIV,,,0.0,6919
18280,HIV,,,0.0,6920
18281,HIV,,,0.0,6920
18282,HIV,,,0.0,6920
18283,HIV,,,0.0,6920
18284,HIV,,,0.0,6921
18285,HIV,,,1.0,1016
18286,HIV,,,0.0,1016
18287,HIV,,,0.0,1016
18288,HIV,,,1.0,1016
18289,HIV,,,0.0,6922
18290,HIV,,,0.0,6923
18291,HIV,,,0.0,5424
18292,HIV,,,0.0,6924
18293,HIV,,,0.0,6925
18294,HIV,,,0.0,6727
18295,HIV,,,0.0,7591
18296,HIV,,,0.0,7213
18297,HIV,,,0.0,5857
18298,HIV,,,0.0,7591
18299,HIV,,,0.0,7591
18300,HIV,,,0.0,6926
18301,HIV,,,0.0,6927
18302,HIV,,,0.0,6801
18303,HIV,,,0.0,1280
18304,HIV,,,0.0,6928
18305,HIV,,,0.0,5363
18306,HIV,,,0.0,6929
18307,HIV,,,0.0,6306
18308,HIV,,,0.0,1016
18309,HIV,,,0.0,10138
18310,HIV,,,0.0,10138
18311,HIV,,,0.0,1016
18312,HIV,,,0.0,10138
18313,HIV,,,0.0,1016
18314,HIV,,,0.0,1016
18315,HIV,,,0.0,1016
18316,HIV,,,0.0,1016
18317,HIV,,,0.0,1016
18318,HIV,,,0.0,6930
18319,HIV,,,0.0,6930
18320,HIV,,,0.0,5363
18321,HIV,,,0.0,5424
18322,HIV,,,0.0,5363
18323,HIV,,,0.0,6931
18324,HIV,,,0.0,6932
18325,HIV,,,0.0,6933
18326,HIV,,,0.0,335
18327,HIV,,,0.0,335
18328,HIV,,,0.0,1280
18329,HIV,,,0.0,1344
18330,HIV,,,0.0,1344
18331,HIV,,,0.0,7388
18332,HIV,,,0.0,6934
18333,HIV,,,0.0,6935
18334,HIV,,,0.0,1016
18335,HIV,,,0.0,1016
18336,HIV,,,1.0,6890
18337,HIV,,,1.0,6936
18338,HIV,,,1.0,6891
18339,HIV,,,0.0,6937
18340,HIV,,,0.0,6938
18341,HIV,,,0.0,1280
18342,HIV,,,0.0,6939
18343,HIV,,,0.0,7591
18344,HIV,,,0.0,7591
18345,HIV,,,0.0,7591
18346,HIV,,,0.0,7591
18347,HIV,,,0.0,1124
18348,HIV,,,0.0,1124
18349,HIV,,,0.0,5
18350,HIV,,,0.0,12492
18351,HIV,,,0.0,12492
18352,HIV,,,0.0,1711
18353,HIV,,,0.0,7591
18354,HIV,,,0.0,6940
18355,HIV,,,0.0,6940
18356,HIV,,,0.0,10633
18357,HIV,,,0.0,8959
18358,HIV,,,0.0,8959
18359,HIV,,,0.0,8959
18360,HIV,,,0.0,8959
18361,HIV,,,0.0,8959
18362,HIV,,,0.0,10633
18363,HIV,,,0.0,8959
18364,HIV,,,0.0,6941
18365,HIV,,,1.0,5363
18366,HIV,,,0.0,5363
18367,HIV,,,0.0,5363
18368,HIV,,,0.0,5363
18369,HIV,,,1.0,6942
18370,HIV,,,0.0,5363
18371,HIV,,,0.0,5747
18372,HIV,,,0.0,5363
18373,HIV,,,0.0,13419
18374,HIV,,,0.0,13419
18375,HIV,,,0.0,13419
18376,HIV,,,0.0,8959
18377,HIV,,,0.0,10633
18378,HIV,,,0.0,8959
18379,HIV,,,0.0,6943
18380,HIV,,,0.0,6944
18381,HIV,,,0.0,6945
18382,HIV,,,0.0,6801
18383,HIV,,,0.0,3279
18384,HIV,,,0.0,6946
18385,HIV,,,0.0,6947
18386,HIV,,,0.0,6947
18387,HIV,,,0.0,6948
18388,HIV,,,0.0,6949
18389,HIV,,,0.0,6952
18390,HIV,,,0.0,6950
18391,HIV,,,0.0,1280
18392,HIV,,,0.0,6951
18393,HIV,,,0.0,6971
18394,HIV,,,0.0,6952
18395,HIV,,,0.0,6952
18396,HIV,,,0.0,6952
18397,HIV,,,0.0,6952
18398,HIV,,,0.0,6952
18399,HIV,,,0.0,6953
18400,HIV,,,0.0,1280
18401,HIV,,,0.0,5363
18402,HIV,,,0.0,5363
18403,HIV,,,0.0,5363
18404,HIV,,,0.0,5363
18405,HIV,,,0.0,5363
18406,HIV,,,0.0,5363
18407,HIV,,,0.0,10138
18408,HIV,,,0.0,10138
18409,HIV,,,0.0,10138
18410,HIV,,,0.0,10138
18411,HIV,,,0.0,10138
18412,HIV,,,0.0,10138
18413,HIV,,,0.0,10138
18414,HIV,,,0.0,10138
18415,HIV,,,0.0,10138
18416,HIV,,,0.0,10138
18417,HIV,,,0.0,5566
18418,HIV,,,0.0,10138
18419,HIV,,,0.0,10138
18420,HIV,,,0.0,5363
18421,HIV,,,0.0,6954
18422,HIV,,,0.0,6955
18423,HIV,,,0.0,6956
18424,HIV,,,1.0,335
18425,HIV,,,0.0,335
18426,HIV,,,0.0,6957
18427,HIV,,,1.0,6958
18428,HIV,,,0.0,6958
18429,HIV,,,1.0,2546
18430,HIV,,,1.0,2546
18431,HIV,,,0.0,2546
18432,HIV,,,1.0,8686
18433,HIV,,,1.0,2546
18434,HIV,,,1.0,2546
18435,HIV,,,1.0,6959
18436,HIV,,,1.0,6959
18437,HIV,,,1.0,6959
18438,HIV,,,1.0,6960
18439,HIV,,,1.0,6961
18440,HIV,,,0.0,1729
18441,HIV,,,0.0,1729
18442,HIV,,,0.0,6962
18443,HIV,,,0.0,1016
18444,HIV,,,0.0,1016
18445,HIV,,,0.0,10400
18446,HIV,,,1.0,10400
18447,HIV,,,0.0,10400
18448,HIV,,,1.0,5
18449,HIV,,,1.0,10400
18450,HIV,,,1.0,10400
18451,HIV,,,1.0,5
18452,HIV,,,0.0,5597
18453,HIV,,,0.0,6963
18454,HIV,,,0.0,6964
18455,HIV,,,0.0,1016
18456,HIV,,,0.0,6965
18457,HIV,,,0.0,8959
18458,HIV,,,0.0,5424
18459,HIV,,,0.0,5424
18460,HIV,,,0.0,8959
18461,HIV,,,0.0,8959
18462,HIV,,,0.0,8959
18463,HIV,,,0.0,8959
18464,HIV,,,0.0,6967
18465,HIV,,,0.0,6966
18466,HIV,,,0.0,6967
18467,HIV,,,0.0,6967
18468,HIV,,,0.0,6967
18469,HIV,,,0.0,6968
18470,HIV,,,0.0,6969
18471,HIV,,,0.0,6970
18472,HIV,,,0.0,6970
18473,HIV,,,0.0,6971
18474,HIV,,,0.0,6971
18475,HIV,,,0.0,6971
18476,HIV,,,0.0,6971
18477,HIV,,,0.0,6970
18478,HIV,,,0.0,6970
18479,HIV,,,0.0,7356
18480,HIV,,,0.0,6952
18481,HIV,,,0.0,6972
18482,HIV,,,0.0,6973
18483,HIV,,,0.0,6973
18484,HIV,,,0.0,6974
18485,HIV,,,0.0,6974
18486,HIV,,,0.0,5501
18487,HIV,,,0.0,10565
18488,HIV,,,0.0,7267
18489,HIV,,,0.0,6975
18490,HIV,,,0.0,6975
18491,HIV,,,0.0,6975
18492,HIV,,,0.0,7267
18493,HIV,,,0.0,6975
18494,HIV,,,0.0,6975
18495,HIV,,,0.0,6975
18496,HIV,,,0.0,6975
18497,HIV,,,0.0,6975
18498,HIV,,,0.0,6975
18499,HIV,,,0.0,6975
18500,HIV,,,0.0,6976
18501,HIV,,,0.0,6976
18502,HIV,,,0.0,6977
18503,HIV,,,0.0,7591
18504,HIV,,,0.0,7591
18505,HIV,,,0.0,7591
18506,HIV,,,0.0,6978
18507,HIV,,,0.0,6978
18508,HIV,,,0.0,8272
18509,HIV,,,0.0,6979
18510,HIV,,,0.0,6980
18511,HIV,,,0.0,6981
18512,HIV,,,0.0,6982
18513,HIV,,,0.0,6983
18514,HIV,,,0.0,6984
18515,HIV,,,0.0,6985
18516,HIV,,,0.0,6986
18517,HIV,,,0.0,6986
18518,HIV,,,0.0,6987
18519,HIV,,,0.0,6988
18520,HIV,,,0.0,10716
18521,HIV,,,0.0,5363
18522,HIV,,,0.0,4912
18523,HIV,,,0.0,6989
18524,HIV,,,0.0,6990
18525,HIV,,,0.0,6991
18526,HIV,,,0.0,6991
18527,HIV,,,0.0,1963
18528,HIV,,,0.0,6992
18529,HIV,,,0.0,6993
18530,HIV,,,0.0,1963
18531,HIV,,,0.0,6994
18532,HIV,,,0.0,6995
18533,HIV,,,0.0,8959
18534,HIV,,,0.0,6995
18535,HIV,,,0.0,6996
18536,HIV,,,0.0,6997
18537,HIV,,,0.0,1963
18538,HIV,,,0.0,2546
18539,HIV,,,0.0,6998
18540,HIV,,,0.0,6999
18541,HIV,,,0.0,7000
18542,HIV,,,0.0,7001
18543,HIV,,,0.0,285
18544,HIV,,,0.0,7002
18545,HIV,,,0.0,7356
18546,HIV,,,0.0,7003
18547,HIV,,,0.0,7004
18548,HIV,,,0.0,12666
18549,HIV,,,0.0,7005
18550,HIV,,,0.0,7006
18551,HIV,,,0.0,7007
18552,HIV,,,0.0,7007
18553,HIV,,,0.0,441
18554,HIV,,,1.0,441
18555,HIV,,,0.0,441
18556,HIV,,,1.0,8710
18557,HIV,,,0.0,441
18558,HIV,,,0.0,441
18559,HIV,,,0.0,7008
18560,HIV,,,0.0,7009
18561,HIV,,,0.0,7009
18562,HIV,,,0.0,10746
18563,HIV,,,0.0,10746
18564,HIV,,,0.0,10746
18565,HIV,,,0.0,10746
18566,HIV,,,0.0,10746
18567,HIV,,,0.0,7010
18568,HIV,,,0.0,7010
18569,HIV,,,0.0,7011
18570,HIV,,,0.0,7591
18571,HIV,,,0.0,7213
18572,HIV,,,0.0,7213
18573,HIV,,,0.0,7213
18574,HIV,,,0.0,205
18575,HIV,,,0.0,7439
18576,HIV,,,0.0,7012
18577,HIV,,,0.0,5
18578,HIV,,,0.0,5992
18579,HIV,,,0.0,5992
18580,HIV,,,0.0,5992
18581,HIV,,,0.0,5992
18582,HIV,,,0.0,5992
18583,HIV,,,0.0,7013
18584,HIV,,,0.0,9319
18585,HIV,,,0.0,7014
18586,HIV,,,0.0,10633
18587,HIV,,,0.0,7015
18588,HIV,,,0.0,7016
18589,HIV,,,0.0,3309
18590,HIV,,,0.0,11925
18591,HIV,,,0.0,11925
18592,HIV,,,0.0,11925
18593,HIV,,,0.0,7017
18594,HIV,,,0.0,7018
18595,HIV,,,0.0,7018
18596,HIV,,,0.0,7019
18597,HIV,,,0.0,7020
18598,HIV,,,0.0,7021
18599,HIV,,,0.0,7022
18600,HIV,,,0.0,8454
18601,HIV,,,0.0,8454
18602,HIV,,,0.0,8454
18603,HIV,,,0.0,8454
18604,HIV,,,0.0,8454
18605,HIV,,,0.0,8454
18606,HIV,,,0.0,8454
18607,HIV,,,0.0,8454
18608,HIV,,,0.0,10138
18609,HIV,,,0.0,10138
18610,HIV,,,0.0,10138
18611,HIV,,,0.0,10138
18612,HIV,,,0.0,10138
18613,HIV,,,0.0,10138
18614,HIV,,,0.0,10138
18615,HIV,,,0.0,10138
18616,HIV,,,0.0,11301
18617,HIV,,,1.0,11301
18618,HIV,,,0.0,11301
18619,HIV,,,1.0,11301
18620,HIV,,,0.0,7023
18621,HIV,,,0.0,7023
18622,HIV,,,0.0,7024
18623,HIV,,,0.0,7024
18624,HIV,,,0.0,7025
18625,HIV,,,0.0,7026
18626,HIV,,,0.0,4412
18627,HIV,,,0.0,7028
18628,HIV,,,0.0,7027
18629,HIV,,,0.0,7027
18630,HIV,,,0.0,7028
18631,HIV,,,0.0,7027
18632,HIV,,,0.0,7027
18633,HIV,,,0.0,7027
18634,HIV,,,0.0,7027
18635,HIV,,,0.0,7027
18636,HIV,,,0.0,7027
18637,HIV,,,0.0,7027
18638,HIV,,,0.0,7027
18639,HIV,,,0.0,7027
18640,HIV,,,0.0,7611
18641,HIV,,,0.0,7611
18642,HIV,,,0.0,7611
18643,HIV,,,0.0,7611
18644,HIV,,,0.0,7029
18645,HIV,,,0.0,7029
18646,HIV,,,0.0,7028
18647,HIV,,,0.0,7611
18648,HIV,,,0.0,7611
18649,HIV,,,0.0,7611
18650,HIV,,,0.0,7611
18651,HIV,,,0.0,7611
18652,HIV,,,0.0,7611
18653,HIV,,,0.0,7611
18654,HIV,,,0.0,7611
18655,HIV,,,1.0,6891
18656,HIV,,,1.0,6890
18657,HIV,,,1.0,10760
18658,HIV,,,0.0,7030
18659,HIV,,,0.0,7031
18660,HIV,,,0.0,4078
18661,HIV,,,0.0,11172
18662,HIV,,,1.0,2546
18663,HIV,,,0.0,7031
18664,HIV,,,0.0,7032
18665,HIV,,,0.0,14116
18666,HIV,,,0.0,7033
18667,HIV,,,0.0,7034
18668,HIV,,,0.0,14106
18669,HIV,,,0.0,7035
18670,HIV,,,0.0,7289
18671,HIV,,,0.0,7289
18672,HIV,,,0.0,7289
18673,HIV,,,0.0,7036
18674,HIV,,,0.0,7289
18675,HIV,,,0.0,7035
18676,HIV,,,0.0,7289
18677,HIV,,,0.0,7037
18678,HIV,,,0.0,7337
18679,HIV,,,0.0,7038
18680,HIV,,,0.0,11406
18681,HIV,,,0.0,5165
18682,HIV,,,0.0,7039
18683,HIV,,,0.0,5970
18684,HIV,,,0.0,5970
18685,HIV,,,0.0,10633
18686,HIV,,,0.0,7040
18687,HIV,,,0.0,7289
18688,HIV,,,0.0,7041
18689,HIV,,,0.0,7042
18690,HIV,,,0.0,7043
18691,HIV,,,0.0,7289
18692,HIV,,,0.0,7289
18693,HIV,,,0.0,5165
18694,HIV,,,0.0,7535
18695,HIV,,,0.0,7535
18696,HIV,,,0.0,7044
18697,HIV,,,0.0,7045
18698,HIV,,,0.0,13419
18699,HIV,,,0.0,7046
18700,HIV,,,0.0,7047
18701,HIV,,,0.0,7048
18702,HIV,,,0.0,5747
18703,HIV,,,0.0,4662
18704,HIV,,,0.0,7049
18705,HIV,,,0.0,4662
18706,HIV,,,0.0,4662
18707,HIV,,,0.0,7049
18708,HIV,,,0.0,1016
18709,HIV,,,0.0,7050
18710,HIV,,,0.0,7051
18711,HIV,,,0.0,7052
18712,HIV,,,0.0,7053
18713,HIV,,,0.0,7054
18714,HIV,,,0.0,7055
18715,HIV,,,0.0,14106
18716,HIV,,,0.0,5730
18717,HIV,,,0.0,7056
18718,HIV,,,0.0,7388
18719,HIV,,,0.0,5363
18720,HIV,,,0.0,2546
18721,HIV,,,0.0,2546
18722,HIV,,,0.0,7057
18723,HIV,,,0.0,14106
18724,HIV,,,0.0,7058
18725,HIV,,,0.0,1016
18726,HIV,,,0.0,5165
18727,HIV,,,0.0,7059
18728,HIV,,,0.0,7060
18729,HIV,,,0.0,7061
18730,HIV,,,0.0,5165
18731,HIV,,,0.0,5165
18732,HIV,,,0.0,5165
18733,HIV,,,0.0,5165
18734,HIV,,,0.0,5165
18735,HIV,,,0.0,5165
18736,HIV,,,0.0,5165
18737,HIV,,,0.0,5165
18738,HIV,,,0.0,5165
18739,HIV,,,0.0,5165
18740,HIV,,,0.0,5165
18741,HIV,,,0.0,6801
18742,HIV,,,0.0,10279
18743,HIV,,,0.0,5165
18744,HIV,,,0.0,10279
18745,HIV,,,0.0,5165
18746,HIV,,,0.0,5165
18747,HIV,,,0.0,7062
18748,HIV,,,0.0,5165
18749,HIV,,,0.0,7289
18750,HIV,,,0.0,7063
18751,HIV,,,0.0,2485
18752,HIV,,,0.0,7064
18753,HIV,,,0.0,7289
18754,HIV,,,0.0,7289
18755,HIV,,,0.0,7289
18756,HIV,,,0.0,7065
18757,HIV,,,0.0,7289
18758,HIV,,,0.0,7065
18759,HIV,,,0.0,6801
18760,HIV,,,0.0,7289
18761,HIV,,,0.0,7289
18762,HIV,,,0.0,7289
18763,HIV,,,0.0,7289
18764,HIV,,,0.0,7289
18765,HIV,,,0.0,7289
18766,HIV,,,0.0,7289
18767,HIV,,,0.0,7289
18768,HIV,,,0.0,7289
18769,HIV,,,0.0,7289
18770,HIV,,,0.0,7289
18771,HIV,,,0.0,7289
18772,HIV,,,0.0,7289
18773,HIV,,,0.0,7289
18774,HIV,,,0.0,7289
18775,HIV,,,0.0,7289
18776,HIV,,,0.0,7289
18777,HIV,,,0.0,7289
18778,HIV,,,0.0,7289
18779,HIV,,,0.0,7289
18780,HIV,,,0.0,7289
18781,HIV,,,0.0,7289
18782,HIV,,,0.0,7289
18783,HIV,,,0.0,7289
18784,HIV,,,0.0,7289
18785,HIV,,,0.0,7289
18786,HIV,,,0.0,7289
18787,HIV,,,0.0,7289
18788,HIV,,,0.0,7289
18789,HIV,,,0.0,7289
18790,HIV,,,0.0,7289
18791,HIV,,,0.0,7289
18792,HIV,,,0.0,7289
18793,HIV,,,0.0,7289
18794,HIV,,,1.0,7535
18795,HIV,,,0.0,7644
18796,HIV,,,0.0,7644
18797,HIV,,,0.0,7066
18798,HIV,,,0.0,7644
18799,HIV,,,0.0,7644
18800,HIV,,,0.0,7644
18801,HIV,,,0.0,7644
18802,HIV,,,0.0,6801
18803,HIV,,,0.0,8983
18804,HIV,,,0.0,7067
18805,HIV,,,0.0,7067
18806,HIV,,,0.0,7067
18807,HIV,,,0.0,7067
18808,HIV,,,0.0,7067
18809,HIV,,,0.0,7067
18810,HIV,,,0.0,7068
18811,HIV,,,0.0,6801
18812,HIV,,,0.0,7071
18813,HIV,,,0.0,7068
18814,HIV,,,0.0,7069
18815,HIV,,,0.0,7067
18816,HIV,,,0.0,7067
18817,HIV,,,0.0,7070
18818,HIV,,,0.0,7071
18819,HIV,,,0.0,3021
18820,HIV,,,0.0,4183
18821,HIV,,,0.0,205
18822,HIV,,,0.0,3021
18823,HIV,,,0.0,3021
18824,HIV,,,0.0,7591
18825,HIV,,,0.0,7591
18826,HIV,,,0.0,7072
18827,HIV,,,0.0,7072
18828,HIV,,,0.0,7072
18829,HIV,,,0.0,7072
18830,HIV,,,0.0,7591
18831,HIV,,,0.0,7591
18832,HIV,,,0.0,7591
18833,HIV,,,0.0,7591
18834,HIV,,,0.0,5165
18835,HIV,,,0.0,5165
18836,HIV,,,0.0,8012
18837,HIV,,,0.0,8012
18838,HIV,,,0.0,7073
18839,HIV,,,0.0,10746
18840,HIV,,,0.0,5165
18841,HIV,,,0.0,5165
18842,HIV,,,0.0,8012
18843,HIV,,,0.0,8012
18844,HIV,,,0.0,8012
18845,HIV,,,0.0,9461
18846,HIV,,,0.0,9461
18847,HIV,,,0.0,9461
18848,HIV,,,0.0,7074
18849,HIV,,,0.0,7075
18850,HIV,,,0.0,7076
18851,HIV,,,0.0,3294
18852,HIV,,,0.0,7077
18853,HIV,,,0.0,7078
18854,HIV,,,0.0,5
18855,HIV,,,0.0,1344
18856,HIV,,,0.0,1344
18857,HIV,,,0.0,1344
18858,HIV,,,0.0,7079
18859,HIV,,,0.0,7079
18860,HIV,,,0.0,7080
18861,HIV,,,0.0,7080
18862,HIV,,,1.0,7081
18863,HIV,,,0.0,7082
18864,HIV,,,0.0,7083
18865,HIV,,,0.0,1016
18866,HIV,,,0.0,434
18867,HIV,,,0.0,5165
18868,HIV,,,0.0,5165
18869,HIV,,,0.0,5165
18870,HIV,,,0.0,5165
18871,HIV,,,0.0,5165
18872,HIV,,,0.0,7084
18873,HIV,,,0.0,7084
18874,HIV,,,0.0,7084
18875,HIV,,,0.0,7084
18876,HIV,,,0.0,7084
18877,HIV,,,0.0,7085
18878,HIV,,,0.0,7086
18879,HIV,,,0.0,7087
18880,HIV,,,0.0,7088
18881,HIV,,,0.0,7089
18882,HIV,,,0.0,7090
18883,HIV,,,0.0,604
18884,HIV,,,0.0,604
18885,HIV,,,0.0,7091
18886,HIV,,,0.0,604
18887,HIV,,,0.0,604
18888,HIV,,,0.0,604
18889,HIV,,,0.0,604
18890,HIV,,,0.0,604
18891,HIV,,,0.0,604
18892,HIV,,,0.0,604
18893,HIV,,,0.0,604
18894,HIV,,,0.0,604
18895,HIV,,,0.0,604
18896,HIV,,,0.0,604
18897,HIV,,,0.0,604
18898,HIV,,,0.0,7092
18899,HIV,,,0.0,604
18900,HIV,,,0.0,7093
18901,HIV,,,0.0,604
18902,HIV,,,0.0,604
18903,HIV,,,0.0,604
18904,HIV,,,0.0,604
18905,HIV,,,0.0,604
18906,HIV,,,0.0,604
18907,HIV,,,0.0,604
18908,HIV,,,0.0,604
18909,HIV,,,0.0,604
18910,HIV,,,0.0,604
18911,HIV,,,0.0,604
18912,HIV,,,0.0,604
18913,HIV,,,0.0,604
18914,HIV,,,0.0,604
18915,HIV,,,0.0,604
18916,HIV,,,0.0,604
18917,HIV,,,0.0,604
18918,HIV,,,0.0,604
18919,HIV,,,0.0,604
18920,HIV,,,0.0,604
18921,HIV,,,0.0,604
18922,HIV,,,0.0,7094
18923,HIV,,,0.0,604
18924,HIV,,,0.0,7095
18925,HIV,,,0.0,7096
18926,HIV,,,0.0,98
18927,HIV,,,0.0,1742
18928,HIV,,,0.0,604
18929,HIV,,,0.0,604
18930,HIV,,,0.0,9104
18931,HIV,,,0.0,1729
18932,HIV,,,0.0,5151
18933,HIV,,,0.0,5165
18934,HIV,,,0.0,11406
18935,HIV,,,0.0,11406
18936,HIV,,,0.0,7535
18937,HIV,,,0.0,7535
18938,HIV,,,0.0,11406
18939,HIV,,,0.0,7535
18940,HIV,,,0.0,7535
18941,HIV,,,0.0,7535
18942,HIV,,,0.0,7535
18943,HIV,,,0.0,7535
18944,HIV,,,0.0,7535
18945,HIV,,,0.0,7928
18946,HIV,,,0.0,7535
18947,HIV,,,0.0,7928
18948,HIV,,,0.0,7097
18949,HIV,,,0.0,7098
18950,HIV,,,0.0,7098
18951,HIV,,,0.0,7098
18952,HIV,,,0.0,7098
18953,HIV,,,0.0,7098
18954,HIV,,,0.0,7535
18955,HIV,,,0.0,7098
18956,HIV,,,0.0,7098
18957,HIV,,,0.0,7098
18958,HIV,,,0.0,7099
18959,HIV,,,0.0,7098
