Id,Label,0,1,2,3,4,5,6,7,modularity_class
23004,23004,23004,HIV,0,inactive,HIV_23004,36029,,,24
23005,23005,23005,HIV,1,active,HIV_23005,39837,,,4
23006,23006,23006,HIV,0,inactive,HIV_23006,25163,,,12
23007,23007,23007,HIV,0,inactive,HIV_23007,14346,,,9
23008,23008,23008,HIV,0,inactive,HIV_23008,23008,,,4
23009,23009,23009,HIV,0,inactive,HIV_23009,6929,,,22
23010,23010,23010,HIV,0,inactive,HIV_23010,3646,,,4
23011,23011,23011,HIV,0,inactive,HIV_23011,34682,,,18
23012,23012,23012,HIV,0,inactive,HIV_23012,8643,,,1
23013,23013,23013,HIV,0,inactive,HIV_23013,32607,,,22
23014,23014,23014,HIV,0,inactive,HIV_23014,36289,,,24
23015,23015,23015,HIV,0,inactive,HIV_23015,7884,,,24
23016,23016,23016,HIV,0,inactive,HIV_23016,16962,,,15
23017,23017,23017,HIV,0,inactive,HIV_23017,7989,,,15
23018,23018,23018,HIV,0,inactive,HIV_23018,24529,,,5
23019,23019,23019,HIV,0,inactive,HIV_23019,37568,,,22
23020,23020,23020,HIV,0,inactive,HIV_23020,23020,,,24
23021,23021,23021,HIV,0,inactive,HIV_23021,32236,,,24
23022,23022,23022,HIV,0,inactive,HIV_23022,32236,,,24
23023,23023,23023,HIV,0,inactive,HIV_23023,23023,,,11
23024,23024,23024,HIV,0,inactive,HIV_23024,23026,,,11
23025,23025,23025,HIV,0,inactive,HIV_23025,31280,,,10
23026,23026,23026,HIV,0,inactive,HIV_23026,23026,,,11
23027,23027,23027,HIV,1,active,HIV_23027,9574,,,5
23028,23028,23028,HIV,0,inactive,HIV_23028,23023,,,11
23029,23029,23029,HIV,0,inactive,HIV_23029,23026,,,11
23030,23030,23030,HIV,0,inactive,HIV_23030,23026,,,11
23031,23031,23031,HIV,0,inactive,HIV_23031,23023,,,11
23032,23032,23032,HIV,0,inactive,HIV_23032,10030,,,24
23033,23033,23033,HIV,0,inactive,HIV_23033,10030,,,24
23034,23034,23034,HIV,0,inactive,HIV_23034,10030,,,12
23035,23035,23035,HIV,1,active,HIV_23035,8751,,,1
23036,23036,23036,HIV,0,inactive,HIV_23036,10967,,,5
23037,23037,23037,HIV,0,inactive,HIV_23037,10030,,,24
23038,23038,23038,HIV,0,inactive,HIV_23038,23039,,,4
23039,23039,23039,HIV,0,inactive,HIV_23039,23039,,,4
23040,23040,23040,HIV,0,inactive,HIV_23040,32389,,,22
23041,23041,23041,HIV,0,inactive,HIV_23041,23039,,,4
23042,23042,23042,HIV,0,inactive,HIV_23042,23755,,,22
23043,23043,23043,HIV,0,inactive,HIV_23043,23039,,,4
23044,23044,23044,HIV,0,inactive,HIV_23044,23039,,,4
23045,23045,23045,HIV,0,inactive,HIV_23045,32389,,,22
23046,23046,23046,HIV,0,inactive,HIV_23046,23039,,,4
23047,23047,23047,HIV,0,inactive,HIV_23047,10967,,,5
23048,23048,23048,HIV,0,inactive,HIV_23048,23755,,,22
23049,23049,23049,HIV,0,inactive,HIV_23049,26084,,,4
23050,23050,23050,HIV,0,inactive,HIV_23050,27138,,,15
23051,23051,23051,HIV,0,inactive,HIV_23051,12938,,,11
23052,23052,23052,HIV,0,inactive,HIV_23052,32728,,,13
23053,23053,23053,HIV,0,inactive,HIV_23053,30707,,,6
23054,23054,23054,HIV,0,inactive,HIV_23054,21940,,,6
23055,23055,23055,HIV,0,inactive,HIV_23055,6625,,,13
23056,23056,23056,HIV,0,inactive,HIV_23056,38022,,,13
23057,23057,23057,HIV,0,inactive,HIV_23057,21940,,,6
23058,23058,23058,HIV,0,inactive,HIV_23058,1810,,,4
23059,23059,23059,HIV,0,inactive,HIV_23059,29356,,,6
23060,23060,23060,HIV,0,inactive,HIV_23060,32059,,,23
23061,23061,23061,HIV,0,inactive,HIV_23061,4061,,,17
23062,23062,23062,HIV,0,inactive,HIV_23062,34656,,,17
23063,23063,23063,HIV,0,inactive,HIV_23063,26905,,,9
23064,23064,23064,HIV,0,inactive,HIV_23064,11768,,,2
23065,23065,23065,HIV,0,inactive,HIV_23065,39924,,,7
23066,23066,23066,HIV,0,inactive,HIV_23066,31558,,,9
23067,23067,23067,HIV,0,inactive,HIV_23067,26905,,,9
23068,23068,23068,HIV,0,inactive,HIV_23068,34839,,,5
23069,23069,23069,HIV,0,inactive,HIV_23069,19028,,,12
23070,23070,23070,HIV,0,inactive,HIV_23070,29327,,,9
23071,23071,23071,HIV,0,inactive,HIV_23071,32401,,,5
23072,23072,23072,HIV,0,inactive,HIV_23072,23072,,,17
23073,23073,23073,HIV,0,inactive,HIV_23073,25881,,,9
23074,23074,23074,HIV,0,inactive,HIV_23074,23074,,,1
23075,23075,23075,HIV,0,inactive,HIV_23075,538,,,9
23076,23076,23076,HIV,0,inactive,HIV_23076,26095,,,5
23077,23077,23077,HIV,0,inactive,HIV_23077,8950,,,5
23078,23078,23078,HIV,0,inactive,HIV_23078,30271,,,21
23079,23079,23079,HIV,0,inactive,HIV_23079,17132,,,1
23080,23080,23080,HIV,0,inactive,HIV_23080,23755,,,22
23081,23081,23081,HIV,0,inactive,HIV_23081,23081,,,14
23082,23082,23082,HIV,0,inactive,HIV_23082,2321,,,0
23083,23083,23083,HIV,0,inactive,HIV_23083,15383,,,0
23084,23084,23084,HIV,0,inactive,HIV_23084,15383,,,0
23085,23085,23085,HIV,0,inactive,HIV_23085,15383,,,0
23086,23086,23086,HIV,0,inactive,HIV_23086,29748,,,13
23087,23087,23087,HIV,0,inactive,HIV_23087,27315,,,1
23088,23088,23088,HIV,0,inactive,HIV_23088,3775,,,13
23089,23089,23089,HIV,0,inactive,HIV_23089,1880,,,13
23090,23090,23090,HIV,0,inactive,HIV_23090,37043,,,9
23091,23091,23091,HIV,0,inactive,HIV_23091,23091,,,4
23092,23092,23092,HIV,0,inactive,HIV_23092,5122,,,4
23093,23093,23093,HIV,0,inactive,HIV_23093,10145,,,4
23094,23094,23094,HIV,0,inactive,HIV_23094,12479,,,13
23095,23095,23095,HIV,0,inactive,HIV_23095,35532,,,4
23096,23096,23096,HIV,0,inactive,HIV_23096,12694,,,1
23097,23097,23097,HIV,0,inactive,HIV_23097,12694,,,1
23098,23098,23098,HIV,0,inactive,HIV_23098,567,,,16
23099,23099,23099,HIV,0,inactive,HIV_23099,4055,,,17
23100,23100,23100,HIV,0,inactive,HIV_23100,41087,,,7
23101,23101,23101,HIV,0,inactive,HIV_23101,17568,,,17
23102,23102,23102,HIV,0,inactive,HIV_23102,7224,,,4
23103,23103,23103,HIV,0,inactive,HIV_23103,17568,,,17
23104,23104,23104,HIV,0,inactive,HIV_23104,38622,,,23
23105,23105,23105,HIV,0,inactive,HIV_23105,38427,,,17
23106,23106,23106,HIV,0,inactive,HIV_23106,17568,,,17
23107,23107,23107,HIV,0,inactive,HIV_23107,4055,,,17
23108,23108,23108,HIV,0,inactive,HIV_23108,23074,,,1
23109,23109,23109,HIV,0,inactive,HIV_23109,17502,,,1
23110,23110,23110,HIV,0,inactive,HIV_23110,29395,,,1
23111,23111,23111,HIV,0,inactive,HIV_23111,13420,,,9
23112,23112,23112,HIV,0,inactive,HIV_23112,29327,,,9
23113,23113,23113,HIV,0,inactive,HIV_23113,33963,,,12
23114,23114,23114,HIV,0,inactive,HIV_23114,19534,,,23
23115,23115,23115,HIV,0,inactive,HIV_23115,23115,,,1
23116,23116,23116,HIV,0,inactive,HIV_23116,41231,,,9
23117,23117,23117,HIV,0,inactive,HIV_23117,40540,,,17
23118,23118,23118,HIV,0,inactive,HIV_23118,23118,,,9
23119,23119,23119,HIV,0,inactive,HIV_23119,28414,,,9
23120,23120,23120,HIV,0,inactive,HIV_23120,23118,,,9
23121,23121,23121,HIV,0,inactive,HIV_23121,23115,,,1
23122,23122,23122,HIV,0,inactive,HIV_23122,12985,,,1
23123,23123,23123,HIV,0,inactive,HIV_23123,24304,,,17
23124,23124,23124,HIV,0,inactive,HIV_23124,17472,,,1
23125,23125,23125,HIV,1,active,HIV_23125,11292,,,3
23126,23126,23126,HIV,0,inactive,HIV_23126,16496,,,17
23127,23127,23127,HIV,0,inactive,HIV_23127,2620,,,9
23128,23128,23128,HIV,0,inactive,HIV_23128,23115,,,1
23129,23129,23129,HIV,0,inactive,HIV_23129,23137,,,9
23130,23130,23130,HIV,0,inactive,HIV_23130,36493,,,7
23131,23131,23131,HIV,0,inactive,HIV_23131,24083,,,9
23132,23132,23132,HIV,0,inactive,HIV_23132,24304,,,17
23133,23133,23133,HIV,0,inactive,HIV_23133,25881,,,9
23134,23134,23134,HIV,0,inactive,HIV_23134,24304,,,17
23135,23135,23135,HIV,1,active,HIV_23135,7068,,,9
23136,23136,23136,HIV,0,inactive,HIV_23136,35995,,,22
23137,23137,23137,HIV,0,inactive,HIV_23137,23137,,,9
23138,23138,23138,HIV,0,inactive,HIV_23138,23137,,,9
23139,23139,23139,HIV,0,inactive,HIV_23139,26296,,,7
23140,23140,23140,HIV,0,inactive,HIV_23140,31558,,,9
23141,23141,23141,HIV,0,inactive,HIV_23141,39924,,,7
23142,23142,23142,HIV,0,inactive,HIV_23142,40540,,,17
23143,23143,23143,HIV,0,inactive,HIV_23143,33504,,,17
23144,23144,23144,HIV,0,inactive,HIV_23144,3609,,,7
23145,23145,23145,HIV,0,inactive,HIV_23145,23115,,,1
23146,23146,23146,HIV,0,inactive,HIV_23146,28414,,,9
23147,23147,23147,HIV,0,inactive,HIV_23147,15168,,,4
23148,23148,23148,HIV,0,inactive,HIV_23148,40540,,,17
23149,23149,23149,HIV,0,inactive,HIV_23149,16044,,,1
23150,23150,23150,HIV,0,inactive,HIV_23150,23642,,,17
23151,23151,23151,HIV,0,inactive,HIV_23151,17486,,,9
23152,23152,23152,HIV,0,inactive,HIV_23152,28414,,,9
23153,23153,23153,HIV,0,inactive,HIV_23153,12985,,,1
23154,23154,23154,HIV,0,inactive,HIV_23154,17132,,,1
23155,23155,23155,HIV,0,inactive,HIV_23155,25010,,,12
23156,23156,23156,HIV,0,inactive,HIV_23156,41087,,,7
23157,23157,23157,HIV,0,inactive,HIV_23157,28398,,,17
23158,23158,23158,HIV,0,inactive,HIV_23158,41087,,,7
23159,23159,23159,HIV,0,inactive,HIV_23159,17568,,,17
23160,23160,23160,HIV,0,inactive,HIV_23160,32068,,,15
23161,23161,23161,HIV,0,inactive,HIV_23161,27687,,,13
23162,23162,23162,HIV,0,inactive,HIV_23162,15824,,,4
23163,23163,23163,HIV,0,inactive,HIV_23163,19036,,,11
23164,23164,23164,HIV,0,inactive,HIV_23164,38059,,,4
23165,23165,23165,HIV,0,inactive,HIV_23165,40906,,,20
23166,23166,23166,HIV,0,inactive,HIV_23166,22705,,,20
23167,23167,23167,HIV,0,inactive,HIV_23167,7993,,,15
23168,23168,23168,HIV,0,inactive,HIV_23168,40906,,,20
23169,23169,23169,HIV,0,inactive,HIV_23169,36341,,,1
23170,23170,23170,HIV,0,inactive,HIV_23170,11762,,,13
23171,23171,23171,HIV,0,inactive,HIV_23171,11762,,,13
23172,23172,23172,HIV,0,inactive,HIV_23172,17910,,,13
23173,23173,23173,HIV,0,inactive,HIV_23173,8826,,,12
23174,23174,23174,HIV,0,inactive,HIV_23174,12270,,,6
23175,23175,23175,HIV,0,inactive,HIV_23175,16120,,,6
23176,23176,23176,HIV,0,inactive,HIV_23176,26942,,,13
23177,23177,23177,HIV,0,inactive,HIV_23177,9445,,,13
23178,23178,23178,HIV,0,inactive,HIV_23178,4111,,,5
23179,23179,23179,HIV,0,inactive,HIV_23179,8826,,,12
23180,23180,23180,HIV,0,inactive,HIV_23180,25819,,,10
23181,23181,23181,HIV,0,inactive,HIV_23181,8826,,,12
23182,23182,23182,HIV,0,inactive,HIV_23182,32167,,,1
23183,23183,23183,HIV,0,inactive,HIV_23183,26107,,,1
23184,23184,23184,HIV,0,inactive,HIV_23184,9445,,,13
23185,23185,23185,HIV,0,inactive,HIV_23185,19509,,,13
23186,23186,23186,HIV,0,inactive,HIV_23186,23187,,,13
23187,23187,23187,HIV,0,inactive,HIV_23187,23187,,,13
23188,23188,23188,HIV,0,inactive,HIV_23188,8875,,,22
23189,23189,23189,HIV,0,inactive,HIV_23189,6316,,,22
23190,23190,23190,HIV,0,inactive,HIV_23190,21854,,,4
23191,23191,23191,HIV,0,inactive,HIV_23191,28527,,,9
23192,23192,23192,HIV,0,inactive,HIV_23192,15673,,,5
23193,23193,23193,HIV,0,inactive,HIV_23193,35976,,,22
23194,23194,23194,HIV,0,inactive,HIV_23194,30333,,,5
23195,23195,23195,HIV,0,inactive,HIV_23195,520,,,4
23196,23196,23196,HIV,0,inactive,HIV_23196,13683,,,6
23197,23197,23197,HIV,0,inactive,HIV_23197,8877,,,22
23198,23198,23198,HIV,0,inactive,HIV_23198,4682,,,18
23199,23199,23199,HIV,0,inactive,HIV_23199,27542,,,4
23200,23200,23200,HIV,0,inactive,HIV_23200,21854,,,4
23201,23201,23201,HIV,0,inactive,HIV_23201,6846,,,8
23202,23202,23202,HIV,0,inactive,HIV_23202,23202,,,22
23203,23203,23203,HIV,0,inactive,HIV_23203,520,,,4
23204,23204,23204,HIV,0,inactive,HIV_23204,31082,,,4
23205,23205,23205,HIV,0,inactive,HIV_23205,36034,,,22
23206,23206,23206,HIV,0,inactive,HIV_23206,520,,,4
23207,23207,23207,HIV,0,inactive,HIV_23207,6002,,,18
23208,23208,23208,HIV,0,inactive,HIV_23208,30945,,,9
23209,23209,23209,HIV,0,inactive,HIV_23209,37974,,,2
23210,23210,23210,HIV,0,inactive,HIV_23210,11509,,,22
23211,23211,23211,HIV,0,inactive,HIV_23211,7243,,,9
23212,23212,23212,HIV,0,inactive,HIV_23212,10263,,,9
23213,23213,23213,HIV,0,inactive,HIV_23213,23213,,,10
23214,23214,23214,HIV,0,inactive,HIV_23214,28392,,,17
23215,23215,23215,HIV,0,inactive,HIV_23215,38427,,,17
23216,23216,23216,HIV,0,inactive,HIV_23216,26293,,,14
23217,23217,23217,HIV,0,inactive,HIV_23217,26293,,,14
23218,23218,23218,HIV,0,inactive,HIV_23218,22496,,,14
23219,23219,23219,HIV,0,inactive,HIV_23219,19116,,,1
23220,23220,23220,HIV,0,inactive,HIV_23220,30101,,,18
23221,23221,23221,HIV,0,inactive,HIV_23221,8877,,,22
23222,23222,23222,HIV,0,inactive,HIV_23222,19328,,,18
23223,23223,23223,HIV,0,inactive,HIV_23223,36360,,,12
23224,23224,23224,HIV,0,inactive,HIV_23224,23224,,,5
23225,23225,23225,HIV,0,inactive,HIV_23225,6401,,,5
23226,23226,23226,HIV,0,inactive,HIV_23226,23074,,,1
23227,23227,23227,HIV,0,inactive,HIV_23227,23074,,,1
23228,23228,23228,HIV,0,inactive,HIV_23228,23074,,,1
23229,23229,23229,HIV,0,inactive,HIV_23229,23229,,,17
23230,23230,23230,HIV,0,inactive,HIV_23230,36493,,,7
23231,23231,23231,HIV,0,inactive,HIV_23231,30057,,,1
23232,23232,23232,HIV,0,inactive,HIV_23232,38968,,,1
23233,23233,23233,HIV,0,inactive,HIV_23233,34613,,,1
23234,23234,23234,HIV,0,inactive,HIV_23234,20020,,,9
23235,23235,23235,HIV,0,inactive,HIV_23235,17266,,,1
23236,23236,23236,HIV,0,inactive,HIV_23236,25906,,,22
23237,23237,23237,HIV,0,inactive,HIV_23237,20020,,,9
23238,23238,23238,HIV,0,inactive,HIV_23238,23245,,,1
23239,23239,23239,HIV,0,inactive,HIV_23239,13046,,,1
23240,23240,23240,HIV,0,inactive,HIV_23240,11771,,,9
23241,23241,23241,HIV,0,inactive,HIV_23241,36493,,,7
23242,23242,23242,HIV,0,inactive,HIV_23242,41087,,,7
23243,23243,23243,HIV,0,inactive,HIV_23243,26296,,,7
23244,23244,23244,HIV,0,inactive,HIV_23244,1092,,,7
23245,23245,23245,HIV,0,inactive,HIV_23245,23245,,,1
23246,23246,23246,HIV,0,inactive,HIV_23246,13880,,,17
23247,23247,23247,HIV,0,inactive,HIV_23247,32248,,,22
23248,23248,23248,HIV,0,inactive,HIV_23248,39659,,,7
23249,23249,23249,HIV,0,inactive,HIV_23249,13046,,,1
23250,23250,23250,HIV,0,inactive,HIV_23250,23137,,,9
23251,23251,23251,HIV,0,inactive,HIV_23251,7068,,,9
23252,23252,23252,HIV,0,inactive,HIV_23252,23074,,,1
23253,23253,23253,HIV,0,inactive,HIV_23253,24083,,,9
23254,23254,23254,HIV,0,inactive,HIV_23254,23245,,,1
23255,23255,23255,HIV,0,inactive,HIV_23255,23245,,,1
23256,23256,23256,HIV,0,inactive,HIV_23256,38023,,,17
23257,23257,23257,HIV,0,inactive,HIV_23257,40540,,,17
23258,23258,23258,HIV,0,inactive,HIV_23258,24447,,,14
23259,23259,23259,HIV,0,inactive,HIV_23259,17568,,,17
23260,23260,23260,HIV,0,inactive,HIV_23260,40188,,,10
23261,23261,23261,HIV,0,inactive,HIV_23261,16502,,,17
23262,23262,23262,HIV,0,inactive,HIV_23262,23262,,,17
23263,23263,23263,HIV,0,inactive,HIV_23263,35745,,,2
23264,23264,23264,HIV,0,inactive,HIV_23264,4061,,,17
23265,23265,23265,HIV,0,inactive,HIV_23265,38506,,,17
23266,23266,23266,HIV,0,inactive,HIV_23266,23137,,,9
23267,23267,23267,HIV,0,inactive,HIV_23267,5964,,,17
23268,23268,23268,HIV,0,inactive,HIV_23268,11099,,,21
23269,23269,23269,HIV,0,inactive,HIV_23269,13907,,,10
23270,23270,23270,HIV,0,inactive,HIV_23270,39174,,,23
23271,23271,23271,HIV,0,inactive,HIV_23271,38280,,,23
23272,23272,23272,HIV,0,inactive,HIV_23272,19519,,,17
23273,23273,23273,HIV,0,inactive,HIV_23273,23277,,,2
23274,23274,23274,HIV,0,inactive,HIV_23274,11925,,,14
23275,23275,23275,HIV,0,inactive,HIV_23275,29867,,,2
23276,23276,23276,HIV,0,inactive,HIV_23276,21204,,,2
23277,23277,23277,HIV,0,inactive,HIV_23277,23277,,,2
23278,23278,23278,HIV,0,inactive,HIV_23278,12655,,,3
23279,23279,23279,HIV,0,inactive,HIV_23279,31937,,,21
23280,23280,23280,HIV,0,inactive,HIV_23280,2517,,,16
23281,23281,23281,HIV,0,inactive,HIV_23281,36237,,,7
23282,23282,23282,HIV,0,inactive,HIV_23282,36237,,,7
23283,23283,23283,HIV,0,inactive,HIV_23283,23283,,,0
23284,23284,23284,HIV,0,inactive,HIV_23284,38427,,,23
23285,23285,23285,HIV,0,inactive,HIV_23285,18485,,,1
23286,23286,23286,HIV,1,active,HIV_23286,31128,,,8
23287,23287,23287,HIV,0,inactive,HIV_23287,31684,,,16
23288,23288,23288,HIV,0,inactive,HIV_23288,4750,,,14
23289,23289,23289,HIV,0,inactive,HIV_23289,38382,,,4
23290,23290,23290,HIV,0,inactive,HIV_23290,23290,,,16
23291,23291,23291,HIV,0,inactive,HIV_23291,31271,,,16
23292,23292,23292,HIV,0,inactive,HIV_23292,23290,,,16
23293,23293,23293,HIV,0,inactive,HIV_23293,32509,,,6
23294,23294,23294,HIV,0,inactive,HIV_23294,23294,,,1
23295,23295,23295,HIV,0,inactive,HIV_23295,7884,,,24
23296,23296,23296,HIV,0,inactive,HIV_23296,7778,,,22
23297,23297,23297,HIV,0,inactive,HIV_23297,37185,,,24
23298,23298,23298,HIV,0,inactive,HIV_23298,14021,,,15
23299,23299,23299,HIV,0,inactive,HIV_23299,21025,,,5
23300,23300,23300,HIV,0,inactive,HIV_23300,13468,,,8
23301,23301,23301,HIV,0,inactive,HIV_23301,23301,,,13
23302,23302,23302,HIV,0,inactive,HIV_23302,36480,,,8
23303,23303,23303,HIV,0,inactive,HIV_23303,3729,,,24
23304,23304,23304,HIV,0,inactive,HIV_23304,15629,,,3
23305,23305,23305,HIV,0,inactive,HIV_23305,8489,,,22
23306,23306,23306,HIV,0,inactive,HIV_23306,8659,,,5
23307,23307,23307,HIV,0,inactive,HIV_23307,29508,,,4
23308,23308,23308,HIV,0,inactive,HIV_23308,19970,,,6
23309,23309,23309,HIV,0,inactive,HIV_23309,6259,,,23
23310,23310,23310,HIV,0,inactive,HIV_23310,26152,,,8
23311,23311,23311,HIV,0,inactive,HIV_23311,20208,,,10
23312,23312,23312,HIV,0,inactive,HIV_23312,34126,,,20
23313,23313,23313,HIV,0,inactive,HIV_23313,20553,,,8
23314,23314,23314,HIV,0,inactive,HIV_23314,20208,,,10
23315,23315,23315,HIV,0,inactive,HIV_23315,20131,,,23
23316,23316,23316,HIV,0,inactive,HIV_23316,15807,,,23
23317,23317,23317,HIV,0,inactive,HIV_23317,15807,,,23
23318,23318,23318,HIV,0,inactive,HIV_23318,14490,,,23
23319,23319,23319,HIV,0,inactive,HIV_23319,23327,,,17
23320,23320,23320,HIV,0,inactive,HIV_23320,28261,,,23
23321,23321,23321,HIV,0,inactive,HIV_23321,15807,,,23
23322,23322,23322,HIV,0,inactive,HIV_23322,15807,,,23
23323,23323,23323,HIV,0,inactive,HIV_23323,23329,,,23
23324,23324,23324,HIV,0,inactive,HIV_23324,13875,,,2
23325,23325,23325,HIV,0,inactive,HIV_23325,15807,,,23
23326,23326,23326,HIV,0,inactive,HIV_23326,30585,,,17
23327,23327,23327,HIV,0,inactive,HIV_23327,23327,,,17
23328,23328,23328,HIV,0,inactive,HIV_23328,15807,,,23
23329,23329,23329,HIV,0,inactive,HIV_23329,23329,,,23
23330,23330,23330,HIV,0,inactive,HIV_23330,15807,,,23
23331,23331,23331,HIV,0,inactive,HIV_23331,21196,,,23
23332,23332,23332,HIV,0,inactive,HIV_23332,21196,,,23
23333,23333,23333,HIV,0,inactive,HIV_23333,31555,,,23
23334,23334,23334,HIV,0,inactive,HIV_23334,14764,,,15
23335,23335,23335,HIV,0,inactive,HIV_23335,33026,,,0
23336,23336,23336,HIV,0,inactive,HIV_23336,5585,,,9
23337,23337,23337,HIV,0,inactive,HIV_23337,810,,,8
23338,23338,23338,HIV,0,inactive,HIV_23338,26087,,,12
23339,23339,23339,HIV,0,inactive,HIV_23339,38835,,,10
23340,23340,23340,HIV,0,inactive,HIV_23340,21780,,,14
23341,23341,23341,HIV,0,inactive,HIV_23341,23341,,,10
23342,23342,23342,HIV,0,inactive,HIV_23342,40492,,,9
23343,23343,23343,HIV,0,inactive,HIV_23343,36287,,,24
23344,23344,23344,HIV,0,inactive,HIV_23344,28527,,,9
23345,23345,23345,HIV,0,inactive,HIV_23345,28392,,,17
23346,23346,23346,HIV,0,inactive,HIV_23346,6330,,,4
23347,23347,23347,HIV,0,inactive,HIV_23347,26161,,,10
23348,23348,23348,HIV,0,inactive,HIV_23348,1892,,,0
23349,23349,23349,HIV,0,inactive,HIV_23349,16502,,,17
23350,23350,23350,HIV,0,inactive,HIV_23350,8202,,,8
23351,23351,23351,HIV,0,inactive,HIV_23351,13168,,,17
23352,23352,23352,HIV,0,inactive,HIV_23352,3725,,,15
23353,23353,23353,HIV,0,inactive,HIV_23353,17905,,,12
23354,23354,23354,HIV,0,inactive,HIV_23354,39930,,,9
23355,23355,23355,HIV,0,inactive,HIV_23355,9206,,,9
23356,23356,23356,HIV,0,inactive,HIV_23356,11230,,,7
23357,23357,23357,HIV,0,inactive,HIV_23357,39659,,,7
23358,23358,23358,HIV,1,active,HIV_23358,9370,,,24
23359,23359,23359,HIV,0,inactive,HIV_23359,23359,,,10
23360,23360,23360,HIV,0,inactive,HIV_23360,23362,,,1
23361,23361,23361,HIV,0,inactive,HIV_23361,33081,,,9
23362,23362,23362,HIV,0,inactive,HIV_23362,23362,,,1
23363,23363,23363,HIV,0,inactive,HIV_23363,23362,,,1
23364,23364,23364,HIV,0,inactive,HIV_23364,15962,,,5
23365,23365,23365,HIV,0,inactive,HIV_23365,2187,,,10
23366,23366,23366,HIV,0,inactive,HIV_23366,25819,,,10
23367,23367,23367,HIV,0,inactive,HIV_23367,11099,,,21
23368,23368,23368,HIV,0,inactive,HIV_23368,16877,,,10
23369,23369,23369,HIV,0,inactive,HIV_23369,34136,,,22
23370,23370,23370,HIV,0,inactive,HIV_23370,24168,,,14
23371,23371,23371,HIV,0,inactive,HIV_23371,29089,,,13
23372,23372,23372,HIV,0,inactive,HIV_23372,28025,,,4
23373,23373,23373,HIV,0,inactive,HIV_23373,41071,,,4
23374,23374,23374,HIV,0,inactive,HIV_23374,19455,,,4
23375,23375,23375,HIV,0,inactive,HIV_23375,38714,,,4
23376,23376,23376,HIV,0,inactive,HIV_23376,19455,,,4
23377,23377,23377,HIV,0,inactive,HIV_23377,38917,,,8
23378,23378,23378,HIV,0,inactive,HIV_23378,36480,,,8
23379,23379,23379,HIV,0,inactive,HIV_23379,16044,,,1
23380,23380,23380,HIV,0,inactive,HIV_23380,16044,,,1
23381,23381,23381,HIV,0,inactive,HIV_23381,19998,,,17
23382,23382,23382,HIV,0,inactive,HIV_23382,23382,,,1
23383,23383,23383,HIV,0,inactive,HIV_23383,21308,,,1
23384,23384,23384,HIV,0,inactive,HIV_23384,21308,,,1
23385,23385,23385,HIV,0,inactive,HIV_23385,21308,,,1
23386,23386,23386,HIV,0,inactive,HIV_23386,5094,,,6
23387,23387,23387,HIV,0,inactive,HIV_23387,8159,,,13
23388,23388,23388,HIV,0,inactive,HIV_23388,29356,,,1
23389,23389,23389,HIV,0,inactive,HIV_23389,12060,,,1
23390,23390,23390,HIV,0,inactive,HIV_23390,22848,,,13
23391,23391,23391,HIV,0,inactive,HIV_23391,35556,,,13
23392,23392,23392,HIV,0,inactive,HIV_23392,15525,,,19
23393,23393,23393,HIV,0,inactive,HIV_23393,37134,,,5
23394,23394,23394,HIV,0,inactive,HIV_23394,21151,,,5
23395,23395,23395,HIV,0,inactive,HIV_23395,21151,,,5
23396,23396,23396,HIV,0,inactive,HIV_23396,31198,,,8
23397,23397,23397,HIV,0,inactive,HIV_23397,23397,,,5
23398,23398,23398,HIV,0,inactive,HIV_23398,508,,,18
23399,23399,23399,HIV,0,inactive,HIV_23399,25157,,,4
23400,23400,23400,HIV,0,inactive,HIV_23400,37489,,,10
23401,23401,23401,HIV,0,inactive,HIV_23401,5282,,,9
23402,23402,23402,HIV,0,inactive,HIV_23402,22010,,,6
23403,23403,23403,HIV,0,inactive,HIV_23403,22788,,,4
23404,23404,23404,HIV,0,inactive,HIV_23404,8659,,,5
23405,23405,23405,HIV,0,inactive,HIV_23405,11119,,,6
23406,23406,23406,HIV,1,active,HIV_23406,20111,,,21
23407,23407,23407,HIV,0,inactive,HIV_23407,5785,,,6
23408,23408,23408,HIV,0,inactive,HIV_23408,12150,,,21
23409,23409,23409,HIV,0,inactive,HIV_23409,16903,,,8
23410,23410,23410,HIV,0,inactive,HIV_23410,23410,,,8
23411,23411,23411,HIV,0,inactive,HIV_23411,35787,,,8
23412,23412,23412,HIV,0,inactive,HIV_23412,22629,,,10
23413,23413,23413,HIV,0,inactive,HIV_23413,6846,,,8
23414,23414,23414,HIV,0,inactive,HIV_23414,25896,,,22
23415,23415,23415,HIV,0,inactive,HIV_23415,6846,,,8
23416,23416,23416,HIV,0,inactive,HIV_23416,23438,,,6
23417,23417,23417,HIV,0,inactive,HIV_23417,5785,,,6
23418,23418,23418,HIV,0,inactive,HIV_23418,41129,,,23
23419,23419,23419,HIV,0,inactive,HIV_23419,18567,,,12
23420,23420,23420,HIV,0,inactive,HIV_23420,33566,,,13
23421,23421,23421,HIV,0,inactive,HIV_23421,23421,,,13
23422,23422,23422,HIV,0,inactive,HIV_23422,15525,,,19
23423,23423,23423,HIV,0,inactive,HIV_23423,23423,,,4
23424,23424,23424,HIV,0,inactive,HIV_23424,22010,,,6
23425,23425,23425,HIV,0,inactive,HIV_23425,38172,,,2
23426,23426,23426,HIV,0,inactive,HIV_23426,30550,,,4
23427,23427,23427,HIV,0,inactive,HIV_23427,23472,,,9
